date,Chain,TVL
2024-06-23,XPR Network,8803608
2024-06-23,Velas,1441289
2024-06-23,opBNB,26646669
2024-06-23,Zilliqa,1777937
2024-06-23,smartBCH,5470812
2024-06-23,Xai,479485
2024-06-23,ZKsync Lite,0
2024-06-23,ZYX,0
2024-06-23,Zeniq,0
2024-06-23,ZetaChain,2658112
2024-06-23,Zkfair,19234697
2024-06-23,Venom,10874090
2024-06-23,inEVM,418348
2024-06-23,XRPL,9649267
2024-06-23,re.al,1661496
2024-06-23,aelf,2531033
2024-06-23,dYdX,149161322
2024-06-23,ZKsync Era,129644526
2024-06-30,Astar,25381004
2024-06-30,Alephium,7585389
2024-06-30,AB,92313
2024-06-30,AILayer,112877
2024-06-30,ALV,46347
2024-06-30,Acala,13112553
2024-06-30,AirDAO,132
2024-06-30,Algorand,71931134
2024-06-30,Ancient8,206854
2024-06-30,Aptos,344101276
2024-06-30,Arbitrum,2647886601
2024-06-30,Arbitrum Nova,1706460
2024-06-30,Archway,4093290
2024-06-30,Aura Network,293340
2024-06-30,Aeternity,2072
2024-06-30,Bitrock,266543
2024-06-30,Bitnet,3454
2024-06-30,Bitindi,0
2024-06-30,Avalanche,693203232
2024-06-30,Astar zkEVM,4707008
2024-06-30,Areon Network,108009
2024-06-30,BEVM,102105
2024-06-30,BOB,52847236
2024-06-30,BSC,4681619667
2024-06-30,BSquared,70480677
2024-06-30,Bahamut,1860720
2024-06-30,Base,1466163611
2024-06-30,Beam,3375402
2024-06-30,Bifrost,9118718
2024-06-30,Bifrost Network,16197102
2024-06-30,Bitcoin,420123097
2024-06-30,Bitcoincash,16326829
2024-06-30,Bitgert,7511
2024-06-30,Bitlayer,364039969
2024-06-30,Aurora,7710183
2024-06-30,Darwinia,18966
2024-06-30,DefiChain,46911373
2024-06-30,Chihuahua,533210
2024-06-30,CLV,0
2024-06-30,Boba,4322585
2024-06-30,Boba_Avax,0
2024-06-30,Boba_Bnb,400794
2024-06-30,Bone,0
2024-06-30,Bittorrent,402570
2024-06-30,Bostrom,884963
2024-06-30,CMP,0
2024-06-30,Findora,62530
2024-06-30,Filecoin,62777690
2024-06-30,CSC,381374
2024-06-30,Callisto,4606
2024-06-30,Canto,20877806
2024-06-30,BounceBit,2551779
2024-06-30,Dash,344480
2024-06-30,Chiliz,597950
2024-06-30,Cronos,459064338
2024-06-30,DeFiVerse,1129971
2024-06-30,Blast,1430009999
2024-06-30,Concordium,568572
2024-06-30,Conflux,14490791
2024-06-30,CosmosHub,917099
2024-06-30,Coti,0
2024-06-30,DeFiChain EVM,1883718
2024-06-30,Crab,377736
2024-06-30,Crescent,71667
2024-06-30,Cube,19715
2024-06-30,Cyber,80894
2024-06-30,DFK,3486077
2024-06-30,DFS Network,5135595
2024-06-30,DSC,2
2024-06-30,Comdex,325745
2024-06-30,Dexit,0
2024-06-30,Doge,3898448
2024-06-30,Gnosis,215812083
2024-06-30,IOTA EVM,358638
2024-06-30,Dogechain,2997727
2024-06-30,Dymension,0
2024-06-30,ENULS,349801
2024-06-30,EOS EVM,1690951
2024-06-30,ETHF,30800
2024-06-30,Echelon,0
2024-06-30,Elastos,3359478
2024-06-30,Elysium,1089689
2024-06-30,Endurance,63025
2024-06-30,EnergyWeb,294637
2024-06-30,Equilibrium,1445951
2024-06-30,Ergo,4466122
2024-06-30,Ethereum,54851765478
2024-06-30,Empire,0
2024-06-30,EthereumPoW,100270
2024-06-30,Energi,677252
2024-06-30,Etherlink,10581
2024-06-30,Carbon,6372476
2024-06-30,Everscale,2861529
2024-06-30,Evmos,949382
2024-06-30,FSC,13083434
2024-06-30,Fantom,91981922
2024-06-30,Fusion,0
2024-06-30,Genesys,192657
2024-06-30,Flare,10359382
2024-06-30,Flow,21376545
2024-06-30,Fraxtal,25895673
2024-06-30,FunctionX,2731858
2024-06-30,Fuse,1736348
2024-06-30,EthereumClassic,425864
2024-06-30,Cardano,206215738
2024-06-30,Genshiro,0
2024-06-30,Kujira,53501603
2024-06-30,CORE,74365709
2024-06-30,Immutable zkEVM,9923588
2024-06-30,GodwokenV1,4637513
2024-06-30,Goerli,43784
2024-06-30,HAQQ,624228
2024-06-30,HPB,20398
2024-06-30,Ham,8538
2024-06-30,Harmony,1825753
2024-06-30,Heco,260764
2024-06-30,Hedera,70529456
2024-06-30,Heiko,2282596
2024-06-30,Hoo,0
2024-06-30,Horizen EON,2961341
2024-06-30,Hydra,1068972
2024-06-30,Hydration,48046952
2024-06-30,ICP,49916802
2024-06-30,Icon,10030030
2024-06-30,Injective,53036183
2024-06-30,Interlay,4762159
2024-06-30,IoTeX,16787160
2024-06-30,JBC,33260
2024-06-30,Joltify,337635
2024-06-30,Juno,512886
2024-06-30,K2,69254952
2024-06-30,KCC,1736970
2024-06-30,KUB,1
2024-06-30,Kadena,750594
2024-06-30,Kaia,47100570
2024-06-30,Kardia,259758
2024-06-30,Karura,1201224
2024-06-30,Kava,152370202
2024-06-30,Kekchain,0
2024-06-30,Kintsugi,124793
2024-06-30,Degen,797347
2024-06-30,GoChain,12093
2024-06-30,Dexalot,3406706
2024-06-30,Godwoken,128836
2024-06-30,Kroma,3364558
2024-06-30,Celo,106569571
2024-06-30,LUKSO,56064
2024-06-30,Lamden,0
2024-06-30,Libre,224843
2024-06-30,LightLink,719124
2024-06-30,zkLink Nova,463559819
2024-06-30,Zkfair,18478824
2024-06-30,Loop,119421
2024-06-30,Lung,480
2024-06-30,MAP Protocol,515483
2024-06-30,MEER,189317
2024-06-30,MUUCHAIN,0
2024-06-30,MVC,152315
2024-06-30,Manta,44583128
2024-06-30,Manta Atlantic,246789
2024-06-30,Mantle,358172718
2024-06-30,Near,227875542
2024-06-30,Meter,4005362
2024-06-30,Massa,253394
2024-06-30,Mode,452590915
2024-06-30,Mayachain,23573418
2024-06-30,Migaloo,690529
2024-06-30,Milkomeda A1,1146
2024-06-30,Milkomeda C1 (Deprecated),957847
2024-06-30,Mint,104723
2024-06-30,Mixin,62867649
2024-06-30,Moonbeam,38842229
2024-06-30,Moonriver,6481518
2024-06-30,Merlin,302839692
2024-06-30,MultiVAC,22319
2024-06-30,MultiversX,98351908
2024-06-30,NEO,30052282
2024-06-30,NOS,0
2024-06-30,Nahmii,247978
2024-06-30,Naka,1173870
2024-06-30,Rangers,552832
2024-06-30,smartBCH,5315223
2024-06-30,Metis,51002794
2024-06-30,Palm,541
2024-06-30,Oraichain,12606717
2024-06-30,Nibiru,0
2024-06-30,Nolus,1322909
2024-06-30,Nova Network,0
2024-06-30,Nuls,4540441
2024-06-30,OKTChain,2371626
2024-06-30,Oasis Sapphire,3318120
2024-06-30,OXFUN,0
2024-06-30,Oasys,3260580
2024-06-30,Obyte,955818
2024-06-30,Omax,0
2024-06-30,Ontology,8726280
2024-06-30,OntologyEVM,121998
2024-06-30,OP Mainnet,685433533
2024-06-30,Oasis Emerald,1104085
2024-06-30,Radix,33510489
2024-06-30,Neon,771092
2024-06-30,Parallel,10171698
2024-06-30,Pego,55
2024-06-30,Persistence One,3966401
2024-06-30,Planq,135275
2024-06-30,Polis,0
2024-06-30,Polkadex,137604
2024-06-30,Polygon,830591674
2024-06-30,Polygon zkEVM,12095285
2024-06-30,PulseChain,331908128
2024-06-30,Q Protocol,481458
2024-06-30,REI,27340
2024-06-30,REIchain,4322
2024-06-30,RENEC,859273
2024-06-30,Neutron,19133515
2024-06-30,Onus,3303526
2024-06-30,RSS3,67615
2024-06-30,Osmosis,119035260
2024-06-30,Wax,826446
2024-06-30,Litecoin,3873096
2024-06-30,Tron,7707613976
2024-06-30,Starcoin,611535
2024-06-30,Secret,16535250
2024-06-30,Ronin,167856211
2024-06-30,Rootstock,165259362
2024-06-30,SKALE Europa,76930
2024-06-30,SX Network,1619542
2024-06-30,ThunderCore,730854
2024-06-30,SatoshiVM,861612
2024-06-30,Sei,60906511
2024-06-30,Sora,469538
2024-06-30,Shibarium,1623048
2024-06-30,Shiden,77558
2024-06-30,ShimmerEVM,4586149
2024-06-30,Sifchain,10062
2024-06-30,Scroll,303485344
2024-06-30,Thorchain,319890165
2024-06-30,Theta,2303419
2024-06-30,Tezos,56459202
2024-06-30,X Layer,11316165
2024-06-30,Tlchain,0
2024-06-30,Rollux,14404015
2024-06-30,Tombchain,195535
2024-06-30,Starknet,231734730
2024-06-30,Stellar,15898899
2024-06-30,Step,279674
2024-06-30,Sui,564016677
2024-06-30,Syscoin,35342
2024-06-30,TON,690372366
2024-06-30,Taiko,14048190
2024-06-30,Telos,39855523
2024-06-30,Tenet,13631
2024-06-30,Terra Classic,2325625
2024-06-30,Terra2,4369643
2024-06-30,Solana,4277088700
2024-06-30,Songbird,2491606
2024-06-30,Stargaze,191330
2024-06-30,Linea,671918571
2024-06-30,XRPL,8797792
2024-06-30,XPR Network,8423307
2024-06-30,XPLA,1409167
2024-06-30,Viction,299175
2024-06-30,Ultron,4826636
2024-06-30,VeChain,604282
2024-06-30,Vaulta,102426579
2024-06-30,Velas,1356935
2024-06-30,Vision,3783906
2024-06-30,XDC,7598739
2024-06-30,Vite,4950303
2024-06-30,WEMIX3.0,18330586
2024-06-30,Wanchain,3777356
2024-06-30,Stacks,72172146
2024-06-30,Venom,9877779
2024-06-30,re.al,1913948
2024-06-30,Ubiq,42765
2024-06-30,opBNB,27386378
2024-06-30,Rari,1008
2024-06-30,Lachain,18935
2024-06-30,LaChain Network,0
2024-06-30,ZKsync Era,113604979
2024-06-30,ZKsync Lite,0
2024-06-30,ZYX,0
2024-06-30,Zeniq,381594
2024-06-30,ZetaChain,2516710
2024-06-30,UX,6701091
2024-06-30,Xai,1315404
2024-06-30,Zora,1274310
2024-06-30,aelf,2458209
2024-06-30,dYdX,148733090
2024-06-30,inEVM,416203
2024-06-30,Waves,7149840
2024-06-30,Zilliqa,1738839
2024-07-07,AB,78664
2024-07-07,AILayer,103126
2024-07-07,ALV,43172
2024-07-07,Acala,3692916
2024-07-07,Aeternity,2040
2024-07-07,AirDAO,127
2024-07-07,Arbitrum,2646258730
2024-07-07,Astar zkEVM,5293702
2024-07-07,Ancient8,192625
2024-07-07,Arbitrum Nova,1570461
2024-07-07,Archway,3807794
2024-07-07,Alephium,6248559
2024-07-07,Aptos,315787292
2024-07-07,Astar,24944041
2024-07-07,Avalanche,734569535
2024-07-07,BEVM,98252
2024-07-07,Areon Network,76304
2024-07-07,Algorand,65237241
2024-07-07,BOB,48479763
2024-07-07,BSC,4361137434
2024-07-07,BSquared,65908252
2024-07-07,Bahamut,2038627
2024-07-07,Base,1281480364
2024-07-07,Beam,3215394
2024-07-07,Bifrost,9014453
2024-07-07,Bifrost Network,15191425
2024-07-07,Bitcoin,400136736
2024-07-07,Bitcoincash,13731711
2024-07-07,Bitgert,7189
2024-07-07,Bitindi,0
2024-07-07,Bitlayer,346131389
2024-07-07,Aura Network,285416
2024-07-07,Aurora,7355138
2024-07-07,Bitnet,3745
2024-07-07,Bitrock,231669
2024-07-07,DefiChain,42447622
2024-07-07,BounceBit,2539457
2024-07-07,Boba,4130199
2024-07-07,Boba_Avax,0
2024-07-07,Boba_Bnb,400386
2024-07-07,Bone,0
2024-07-07,Bostrom,808888
2024-07-07,Comdex,207300
2024-07-07,Chihuahua,389239
2024-07-07,Chiliz,481688
2024-07-07,CORE,70693034
2024-07-07,CSC,378965
2024-07-07,Callisto,26176
2024-07-07,Canto,19259093
2024-07-07,Carbon,5963214
2024-07-07,Celo,98439430
2024-07-07,DeFiChain EVM,1654600
2024-07-07,Blast,1170301614
2024-07-07,Bittorrent,368794
2024-07-07,CLV,0
2024-07-07,Concordium,564617
2024-07-07,Conflux,12939203
2024-07-07,CosmosHub,826988
2024-07-07,Coti,0
2024-07-07,Crab,377736
2024-07-07,Crescent,68716
2024-07-07,Cronos,441193476
2024-07-07,Cube,17849
2024-07-07,Cyber,69318
2024-07-07,DFK,3714585
2024-07-07,DFS Network,4656835
2024-07-07,DSC,1
2024-07-07,Darwinia,18966
2024-07-07,Dash,322229
2024-07-07,DeFiVerse,1066543
2024-07-07,Godwoken,123966
2024-07-07,GodwokenV1,4244722
2024-07-07,EOS EVM,1613380
2024-07-07,Ergo,4385876
2024-07-07,Genshiro,0
2024-07-07,Gnosis,206372529
2024-07-07,Dexit,0
2024-07-07,Doge,3494573
2024-07-07,Dogechain,2755643
2024-07-07,EthereumClassic,415191
2024-07-07,Dymension,0
2024-07-07,Elastos,3200240
2024-07-07,Equilibrium,1468725
2024-07-07,Elysium,1076206
2024-07-07,Empire,0
2024-07-07,Endurance,62099
2024-07-07,Energi,613269
2024-07-07,ENULS,326070
2024-07-07,Echelon,0
2024-07-07,Cardano,200862138
2024-07-07,Ethereum,50165553446
2024-07-07,CMP,0
2024-07-07,EthereumPoW,96899
2024-07-07,Etherlink,142935
2024-07-07,Everscale,2785962
2024-07-07,Evmos,875659
2024-07-07,FSC,11769268
2024-07-07,Fantom,79307193
2024-07-07,EnergyWeb,291428
2024-07-07,Findora,54936
2024-07-07,Flare,9562253
2024-07-07,Flow,19234189
2024-07-07,Fraxtal,25459969
2024-07-07,FunctionX,2529881
2024-07-07,Fuse,1708724
2024-07-07,Fusion,0
2024-07-07,ETHF,27408
2024-07-07,Filecoin,56318182
2024-07-07,Kujira,50405811
2024-07-07,GoChain,11698
2024-07-07,Goerli,39702
2024-07-07,HAQQ,898118
2024-07-07,HPB,18547
2024-07-07,Ham,3810
2024-07-07,Harmony,2263023
2024-07-07,Heco,515847
2024-07-07,Hedera,64519417
2024-07-07,Heiko,439160
2024-07-07,Hoo,0
2024-07-07,Horizen EON,3387575
2024-07-07,Hydra,1337695
2024-07-07,Hydration,49334637
2024-07-07,ICP,45328925
2024-07-07,Degen,627176
2024-07-07,Dexalot,3406706
2024-07-07,Immutable zkEVM,14268095
2024-07-07,Injective,44261869
2024-07-07,Interlay,4736614
2024-07-07,IoTeX,16770027
2024-07-07,JBC,28531
2024-07-07,Joltify,323687
2024-07-07,Juno,483105
2024-07-07,K2,63904671
2024-07-07,KCC,1639964
2024-07-07,KUB,1
2024-07-07,Kadena,682257
2024-07-07,Kaia,40477214
2024-07-07,Kardia,223841
2024-07-07,Karura,299634
2024-07-07,Kava,153773847
2024-07-07,Kekchain,0
2024-07-07,Kintsugi,346833
2024-07-07,IOTA EVM,273862
2024-07-07,Icon,9717709
2024-07-07,Kroma,3100367
2024-07-07,Genesys,196279
2024-07-07,LUKSO,0
2024-07-07,Litecoin,3468749
2024-07-07,Lachain,18544
2024-07-07,Lamden,0
2024-07-07,Libre,208898
2024-07-07,LightLink,695256
2024-07-07,Linea,646167182
2024-07-07,Merlin,295698033
2024-07-07,Massa,224994
2024-07-07,Mayachain,21720617
2024-07-07,MAP Protocol,2636864
2024-07-07,MEER,143167
2024-07-07,MUUCHAIN,0
2024-07-07,MVC,137989
2024-07-07,Manta,39354915
2024-07-07,Mantle,402083495
2024-07-07,Nahmii,221321
2024-07-07,Near,235823852
2024-07-07,Manta Atlantic,225650
2024-07-07,Naka,869671
2024-07-07,Meter,3674895
2024-07-07,Metis,48878735
2024-07-07,Migaloo,425780
2024-07-07,Milkomeda A1,1146
2024-07-07,Milkomeda C1 (Deprecated),902428
2024-07-07,Mint,112717
2024-07-07,Mixin,59368003
2024-07-07,Mode,407759404
2024-07-07,Moonbeam,37289117
2024-07-07,Moonriver,5935306
2024-07-07,MultiVAC,19484
2024-07-07,MultiversX,116474599
2024-07-07,NEO,26523024
2024-07-07,NOS,0
2024-07-07,Lung,480
2024-07-07,Tlchain,0
2024-07-07,Rangers,546789
2024-07-07,Neon,552645
2024-07-07,OP Mainnet,670090967
2024-07-07,Nuls,4055624
2024-07-07,OntologyEVM,5031
2024-07-07,Nibiru,0
2024-07-07,Nolus,1395614
2024-07-07,OKTChain,2163628
2024-07-07,RSS3,61584
2024-07-07,Onus,3309201
2024-07-07,Oasis Emerald,1010630
2024-07-07,Oasis Sapphire,3148525
2024-07-07,Oasys,1381595
2024-07-07,Obyte,878709
2024-07-07,Omax,0
2024-07-07,Ontology,7971988
2024-07-07,Nova Network,0
2024-07-07,RENEC,874540
2024-07-07,Neutron,16597995
2024-07-07,OXFUN,0
2024-07-07,Osmosis,111268760
2024-07-07,Oraichain,11768884
2024-07-07,Palm,538
2024-07-07,Parallel,8858636
2024-07-07,Pego,278
2024-07-07,Persistence One,3592447
2024-07-07,Planq,118668
2024-07-07,Polis,0
2024-07-07,Polkadex,135937
2024-07-07,Polygon,816297510
2024-07-07,Polygon zkEVM,13193048
2024-07-07,PulseChain,298957399
2024-07-07,Q Protocol,443826
2024-07-07,REI,20975
2024-07-07,REIchain,3995
2024-07-07,Radix,33358067
2024-07-07,Songbird,2408452
2024-07-07,Zora,1178814
2024-07-07,XPLA,1224813
2024-07-07,Rollux,14342317
2024-07-07,Secret,15116628
2024-07-07,Ronin,167856211
2024-07-07,Rootstock,157342257
2024-07-07,SKALE Europa,105362
2024-07-07,SX Network,1628228
2024-07-07,XDC,8471549
2024-07-07,SatoshiVM,763490
2024-07-07,Sei,64929683
2024-07-07,Sora,399578
2024-07-07,Shibarium,1542921
2024-07-07,Shiden,78605
2024-07-07,ShimmerEVM,4698874
2024-07-07,Sifchain,9543
2024-07-07,Scroll,351645802
2024-07-07,Stargaze,178202
2024-07-07,ThunderCore,696533
2024-07-07,Thorchain,294881027
2024-07-07,Stacks,66903944
2024-07-07,Tron,7423909274
2024-07-07,Starknet,236547330
2024-07-07,Stellar,15912753
2024-07-07,Step,251399
2024-07-07,Sui,486742930
2024-07-07,Syscoin,30574
2024-07-07,TON,699829471
2024-07-07,Taiko,13321196
2024-07-07,Telos,33101365
2024-07-07,Tenet,8512
2024-07-07,Terra Classic,2068940
2024-07-07,Terra2,3936348
2024-07-07,Tezos,55531046
2024-07-07,Theta,2104869
2024-07-07,Solana,4301961412
2024-07-07,Tombchain,174922
2024-07-07,Starcoin,611535
2024-07-07,zkLink Nova,437755375
2024-07-07,Vite,4948957
2024-07-07,Ultron,4759077
2024-07-07,Vaulta,95209507
2024-07-07,VeChain,563321
2024-07-07,Velas,1223566
2024-07-07,XPR Network,7567976
2024-07-07,Venom,10077328
2024-07-07,WEMIX3.0,16043950
2024-07-07,Wanchain,3474705
2024-07-07,Waves,6885413
2024-07-07,Wax,732458
2024-07-07,X Layer,11143831
2024-07-07,UX,5980572
2024-07-07,Rari,979
2024-07-07,XRPL,8186384
2024-07-07,LaChain Network,0
2024-07-07,Viction,254295
2024-07-07,Loop,172626
2024-07-07,Xai,1120579
2024-07-07,ZKsync Era,103497147
2024-07-07,ZKsync Lite,0
2024-07-07,ZYX,0
2024-07-07,Zeniq,0
2024-07-07,ZetaChain,2325930
2024-07-07,Zilliqa,1591928
2024-07-07,Zkfair,17202374
2024-07-07,Vision,3735425
2024-07-07,aelf,2508121
2024-07-07,dYdX,154089438
2024-07-07,inEVM,387599
2024-07-07,opBNB,27815001
2024-07-07,re.al,3837688
2024-07-07,smartBCH,4769026
2024-07-07,Ubiq,36710
2024-07-14,Acala,3700161
2024-07-14,Kekchain,0
2024-07-14,AirDAO,129
2024-07-14,Kroma,3161985
2024-07-14,AB,81937
2024-07-14,AILayer,110378
2024-07-14,ALV,45120
2024-07-14,Areon Network,65095
2024-07-14,Archway,3504304
2024-07-14,Ancient8,210910
2024-07-14,Algorand,74583313
2024-07-14,Aptos,330398580
2024-07-14,Arbitrum,2844160051
2024-07-14,Arbitrum Nova,1562541
2024-07-14,Aeternity,2079
2024-07-14,Alephium,6009706
2024-07-14,Aura Network,289471
2024-07-14,Aurora,7574810
2024-07-14,Avalanche,750559370
2024-07-14,BEVM,102024
2024-07-14,BOB,47254924
2024-07-14,BSC,4326358872
2024-07-14,BSquared,67834125
2024-07-14,Bahamut,2039420
2024-07-14,Astar,27439807
2024-07-14,Astar zkEVM,4972001
2024-07-14,Bifrost,9656869
2024-07-14,Bifrost Network,15689295
2024-07-14,Bitcoin,411850476
2024-07-14,Bitcoincash,14728263
2024-07-14,Bitgert,7421
2024-07-14,Bitindi,0
2024-07-14,Base,1366456269
2024-07-14,Beam,3214912
2024-07-14,DefiChain,43804457
2024-07-14,Kintsugi,118515
2024-07-14,Boba_Avax,0
2024-07-14,Boba_Bnb,404760
2024-07-14,Bone,0
2024-07-14,Bostrom,796101
2024-07-14,BounceBit,2410158
2024-07-14,CMP,0
2024-07-14,CORE,123898571
2024-07-14,CLV,0
2024-07-14,CSC,391776
2024-07-14,Callisto,20596
2024-07-14,Canto,18655913
2024-07-14,Carbon,6511673
2024-07-14,Cardano,243653112
2024-07-14,DeFiChain EVM,1724363
2024-07-14,Dash,318708
2024-07-14,Celo,101351019
2024-07-14,Bitlayer,313471984
2024-07-14,Bitrock,261703
2024-07-14,Comdex,201980
2024-07-14,Crescent,70042
2024-07-14,Cronos,447542103
2024-07-14,Concordium,562721
2024-07-14,Conflux,13492577
2024-07-14,CosmosHub,864122
2024-07-14,Coti,0
2024-07-14,Crab,377736
2024-07-14,Cube,18274
2024-07-14,Bittorrent,227909
2024-07-14,Chiliz,2764350
2024-07-14,Cyber,62496
2024-07-14,DFK,3606961
2024-07-14,DFS Network,4754776
2024-07-14,DSC,1
2024-07-14,Darwinia,18966
2024-07-14,Bitnet,3977
2024-07-14,Chihuahua,440700
2024-07-14,Genesys,174206
2024-07-14,GoChain,11870
2024-07-14,EnergyWeb,271510
2024-07-14,Genshiro,0
2024-07-14,Dexit,0
2024-07-14,Doge,3523750
2024-07-14,Dogechain,2820678
2024-07-14,Dymension,0
2024-07-14,ETHF,22961
2024-07-14,ENULS,336496
2024-07-14,EOS EVM,1659415
2024-07-14,Echelon,0
2024-07-14,Elastos,3044783
2024-07-14,Elysium,1003228
2024-07-14,Empire,0
2024-07-14,Endurance,59651
2024-07-14,Equilibrium,1484653
2024-07-14,Ergo,4601504
2024-07-14,Degen,567703
2024-07-14,EthereumClassic,436771
2024-07-14,Filecoin,62384368
2024-07-14,Kujira,49764924
2024-07-14,EthereumPoW,98051
2024-07-14,Etherlink,172023
2024-07-14,Everscale,2785092
2024-07-14,Evmos,876937
2024-07-14,FSC,11496257
2024-07-14,Flare,8681792
2024-07-14,Flow,19875090
2024-07-14,Findora,56051
2024-07-14,Dexalot,3406706
2024-07-14,Ethereum,52270778593
2024-07-14,Fraxtal,27312751
2024-07-14,FunctionX,2651428
2024-07-14,Fuse,1525053
2024-07-14,Energi,617299
2024-07-14,Boba,4180667
2024-07-14,Fusion,0
2024-07-14,Blast,1214971146
2024-07-14,Gnosis,211019616
2024-07-14,Godwoken,125695
2024-07-14,GodwokenV1,4403396
2024-07-14,Goerli,41008
2024-07-14,HAQQ,979122
2024-07-14,HPB,18415
2024-07-14,Ham,3912
2024-07-14,Harmony,2174573
2024-07-14,Heco,586712
2024-07-14,Hedera,63829829
2024-07-14,Heiko,419507
2024-07-14,Hoo,0
2024-07-14,Horizen EON,3114834
2024-07-14,Hydra,1405310
2024-07-14,Hydration,51567478
2024-07-14,ICP,46186232
2024-07-14,IOTA EVM,678350
2024-07-14,Icon,10056852
2024-07-14,Immutable zkEVM,14343820
2024-07-14,Injective,45355704
2024-07-14,Interlay,4768534
2024-07-14,IoTeX,15751337
2024-07-14,JBC,35763
2024-07-14,Joltify,259244
2024-07-14,Juno,505579
2024-07-14,K2,63010535
2024-07-14,KCC,1630361
2024-07-14,KUB,1
2024-07-14,Kadena,702566
2024-07-14,Kaia,38596494
2024-07-14,Kardia,242496
2024-07-14,Karura,298438
2024-07-14,DeFiVerse,1045599
2024-07-14,Kava,164078907
2024-07-14,Fantom,111859868
2024-07-14,aelf,2547568
2024-07-14,Rangers,554626
2024-07-14,Meter,3594500
2024-07-14,Radix,31590196
2024-07-14,Lachain,18525
2024-07-14,Lamden,0
2024-07-14,Libre,207444
2024-07-14,LightLink,700800
2024-07-14,Loop,127152
2024-07-14,Linea,628350635
2024-07-14,Litecoin,3638770
2024-07-14,Lung,480
2024-07-14,MAP Protocol,3356646
2024-07-14,MEER,176306
2024-07-14,MUUCHAIN,0
2024-07-14,MVC,139351
2024-07-14,Mantle,439204614
2024-07-14,LaChain Network,0
2024-07-14,Neon,619388
2024-07-14,Merlin,181158636
2024-07-14,Migaloo,494919
2024-07-14,Milkomeda A1,1146
2024-07-14,Milkomeda C1 (Deprecated),1072200
2024-07-14,Mint,116794
2024-07-14,Mixin,60115283
2024-07-14,Massa,234931
2024-07-14,Naka,923711
2024-07-14,Mode,406537080
2024-07-14,MultiVAC,19629
2024-07-14,MultiversX,117304113
2024-07-14,NEO,29293154
2024-07-14,NOS,0
2024-07-14,Nahmii,240052
2024-07-14,Moonbeam,36667575
2024-07-14,Moonriver,5992962
2024-07-14,Starknet,259538223
2024-07-14,Polkadex,127251
2024-07-14,Polygon,850930017
2024-07-14,Nolus,1356185
2024-07-14,Nova Network,0
2024-07-14,OKTChain,2180162
2024-07-14,Nuls,4276237
2024-07-14,Neutron,17284578
2024-07-14,OP Mainnet,712002775
2024-07-14,Nibiru,0
2024-07-14,Oasys,1322957
2024-07-14,Omax,183047
2024-07-14,Ontology,8156346
2024-07-14,OntologyEVM,4903
2024-07-14,Tron,7774943119
2024-07-14,Oasis Sapphire,3120692
2024-07-14,Stellar,16904336
2024-07-14,Obyte,843769
2024-07-14,Oasis Emerald,984628
2024-07-14,OXFUN,0
2024-07-14,Osmosis,111869808
2024-07-14,Palm,540
2024-07-14,Parallel,7842046
2024-07-14,Pego,573
2024-07-14,Persistence One,3622651
2024-07-14,Planq,100109
2024-07-14,Polis,0
2024-07-14,Oraichain,10793820
2024-07-14,Onus,5126247
2024-07-14,Polygon zkEVM,13007511
2024-07-14,PulseChain,304424977
2024-07-14,Q Protocol,447632
2024-07-14,REI,20615
2024-07-14,REIchain,4050
2024-07-14,RENEC,871265
2024-07-14,RSS3,56811
2024-07-14,Metis,51198969
2024-07-14,Near,242652223
2024-07-14,Manta,39722347
2024-07-14,UX,5933040
2024-07-14,SKALE Europa,101665
2024-07-14,SX Network,1603429
2024-07-14,SatoshiVM,707660
2024-07-14,Scroll,390131721
2024-07-14,Sei,77042376
2024-07-14,Sora,483907
2024-07-14,Rootstock,158988801
2024-07-14,Shibarium,1565805
2024-07-14,ShimmerEVM,2262520
2024-07-14,Sifchain,10944
2024-07-14,Solana,4289099440
2024-07-14,Songbird,2324033
2024-07-14,Tombchain,199700
2024-07-14,Rari,999
2024-07-14,Shiden,86705
2024-07-14,Ronin,167856211
2024-07-14,Secret,14659335
2024-07-14,Stacks,85185217
2024-07-14,Mayachain,22288332
2024-07-14,Sui,492284285
2024-07-14,Syscoin,31800
2024-07-14,TON,740105458
2024-07-14,Taiko,14457302
2024-07-14,Telos,38193023
2024-07-14,Tenet,6550
2024-07-14,Terra Classic,2180902
