date,Miner Outflow (Total)
2023-01-24,3068.12282249
2023-01-25,3396.25777623
2023-01-26,3756.9709829
2023-01-27,3467.17021581
2023-01-28,3499.06336214
2023-01-29,2044.91318108
2023-01-30,3430.21405906
2023-01-31,2915.14276919
2023-02-01,3544.67058995
2023-02-02,4052.10852853
2023-02-03,3323.76798918
2023-02-04,2243.29339055
2023-02-05,1928.29665289
2023-02-06,3128.61749904
2023-02-07,1904.89537522
2023-02-08,1514.05141419
2023-02-09,1547.48293005
2023-02-10,7944.01880041
2023-02-11,2142.46860973
2023-02-12,2187.48136439
2023-02-13,3032.54170209
2023-02-14,4020.10064127
2023-02-15,3860.09256634
2023-02-16,4290.5567975
2023-02-17,3307.21725832
2023-02-18,2405.31407109
2023-02-19,1841.22349427
2023-02-20,2833.7700432
2023-02-21,3647.49289463
2023-02-22,2815.27515268
2023-02-23,2789.84990401
2023-02-24,3859.88513755
2023-02-25,2141.31701058
2023-02-26,1977.75675584
2023-02-27,14887.42958723
2023-02-28,14465.05970468
2023-03-01,5108.43245472
2023-03-02,2351.50063531
2023-03-03,4106.52147721
2023-03-04,2077.3006493
2023-03-05,5569.74674248
2023-03-06,4715.23230511
2023-03-07,3922.12259395
2023-03-08,3160.00737049
2023-03-09,4905.34423219
2023-03-10,4233.11887841
2023-03-11,6999.97892758
2023-03-12,3955.06877853
2023-03-13,23653.05046913
2023-03-14,11093.94568123
2023-03-15,7051.8339139
2023-03-16,5165.41489992
2023-03-17,7140.02330462
2023-03-18,4478.70036521
2023-03-19,3476.82231686
2023-03-20,5160.87018149
2023-03-21,4205.06939833
2023-03-22,6487.36660832
2023-03-23,4396.29626238
2023-03-24,4419.61183706
2023-03-25,2545.84503134
2023-03-26,2127.11395383
2023-03-27,3187.51962218
2023-03-28,2973.75961863
2023-03-29,3728.76567391
2023-03-30,7122.14285518
2023-03-31,3936.33170936
2023-04-01,2459.89467941
2023-04-02,2024.66495484
2023-04-03,3140.24440939
2023-04-04,3117.48558495
2023-04-05,3645.54609395
2023-04-06,3161.90227681
2023-04-07,2555.15832359
2023-04-08,2292.39228563
2023-04-09,1838.33987457
2023-04-10,3550.97875084
2023-04-11,6193.10308814
2023-04-12,4298.02302559
2023-04-13,2928.29506053
2023-04-14,3970.19019088
2023-04-15,2126.56241519
2023-04-16,3651.81238372
2023-04-17,3180.19282515
2023-04-18,3221.87408772
2023-04-19,4527.60875615
2023-04-20,4189.29795143
2023-04-21,15041.85522
2023-04-22,3198.9259459
2023-04-23,2004.73853104
2023-04-24,3224.47565359
2023-04-25,3129.53885921
2023-04-26,3629.31359358
2023-04-27,3302.56067233
2023-04-28,5010.07159399
2023-04-29,2234.36312562
2023-04-30,2744.68532294
2023-05-01,3172.75971691
2023-05-02,2821.17478398
2023-05-03,3384.58791169
2023-05-04,3725.79335439
2023-05-05,3348.92437964
2023-05-06,2898.79302102
2023-05-07,2363.57501195
2023-05-08,2852.19682321
2023-05-09,6234.2130119
2023-05-10,4409.0193021
2023-05-11,6647.49961928
2023-05-12,5145.61851482
2023-05-13,2876.07931554
2023-05-14,2637.20194383
2023-05-15,3553.32913796
2023-05-16,4597.9856797
2023-05-17,4697.76700058
2023-05-18,7167.89871406
2023-05-19,4463.37441662
2023-05-20,3182.62217002
2023-05-21,3009.81584747
2023-05-22,3879.41990174
2023-05-23,5715.03383811
2023-05-24,5245.12555839
2023-05-25,6116.68734652
2023-05-26,4582.08025554
2023-05-27,4072.4878742
2023-05-28,4299.07419088
2023-05-29,5195.34028957
2023-05-30,5769.9562487
2023-05-31,10188.78956889
2023-06-01,6888.79997538
2023-06-02,8078.50397987
2023-06-03,12579.05305751
2023-06-04,7284.97506707
2023-06-05,7742.61152713
2023-06-06,10782.2040211
2023-06-07,9514.02715849
2023-06-08,12282.32974845
2023-06-09,8965.18615732
2023-06-10,11173.14319672
2023-06-11,8734.45046983
2023-06-12,13425.97763797
2023-06-13,10155.55425565
2023-06-14,12433.75149221
2023-06-15,16338.60011807
2023-06-16,14387.14326401
2023-06-17,11468.72407225
2023-06-18,11819.64811609
2023-06-19,10347.57731326
2023-06-20,13865.38977216
2023-06-21,17443.76863276
2023-06-22,16573.5729352
2023-06-23,15142.60007442
2023-06-24,15755.57046441
2023-06-25,16640.41005357
2023-06-26,12772.14845329
2023-06-27,13353.41980081
2023-06-28,11072.72925513
2023-06-29,16341.17576786
2023-06-30,14947.5628405
2023-07-01,12664.31342463
2023-07-02,10209.74318952
2023-07-03,13314.91508022
2023-07-04,13755.36715336
2023-07-05,15683.54934206
2023-07-06,13680.64981857
2023-07-07,13400.40504999
2023-07-08,12218.32745221
2023-07-09,13316.95626244
2023-07-10,14406.55112527
2023-07-11,12998.27454989
2023-07-12,12077.77651922
2023-07-13,12505.18978912
2023-07-14,13178.08809539
2023-07-15,8264.28177342
2023-07-16,8147.62343126
2023-07-17,10089.11072874
2023-07-18,13316.98548242
2023-07-19,11720.43994204
2023-07-20,10888.86376156
2023-07-21,8417.57107931
2023-07-22,5550.62847603
2023-07-23,7651.70786776
2023-07-24,15210.17094581
2023-07-25,14183.08728877
2023-07-26,18575.64439239
2023-07-27,24868.90605138
2023-07-28,18740.93173411
2023-07-29,16370.82730213
2023-07-30,14116.72078105
2023-07-31,14993.11469364
2023-08-01,16521.91112768
2023-08-02,16393.73105295
2023-08-03,14165.42510921
2023-08-04,12978.2465803
2023-08-05,15221.10337858
2023-08-06,12044.68119991
2023-08-07,18047.07346178
2023-08-08,13754.21269946
2023-08-09,13606.31309342
2023-08-10,12410.68793612
2023-08-11,13455.40209592
2023-08-12,12478.79743952
2023-08-13,11303.91688691
2023-08-14,17359.37137973
2023-08-15,15910.40550225
2023-08-16,16291.89820889
2023-08-17,20321.39954054
2023-08-18,16565.33367214
2023-08-19,8613.45581272
2023-08-20,7865.88615123
2023-08-21,10654.62808805
2023-08-22,11771.9017113
2023-08-23,17864.02550546
2023-08-24,13110.19643283
2023-08-25,9682.00530482
2023-08-26,9352.67557635
2023-08-27,7757.81138664
2023-08-28,6696.53412494
2023-08-29,15309.66463421
2023-08-30,10168.18633496
2023-08-31,13509.02422398
2023-09-01,17517.90123246
2023-09-02,8077.17180345
2023-09-03,7050.91256833
2023-09-04,7434.95659472
2023-09-05,7692.77985737
2023-09-06,8988.513823
2023-09-07,9602.62125422
2023-09-08,8740.54685839
2023-09-09,6626.83985383
2023-09-10,7407.64119225
2023-09-11,10219.97239807
2023-09-12,11518.08040304
2023-09-13,8517.15922048
2023-09-14,10590.01660519
2023-09-15,9111.84345544
2023-09-16,7168.90116384
2023-09-17,5397.40484767
2023-09-18,9812.93216425
2023-09-19,10971.27649626
2023-09-20,11286.35667692
2023-09-21,9736.84223361
2023-09-22,11448.83465168
2023-09-23,5601.95189912
2023-09-24,7370.47160362
2023-09-25,11571.73556665
2023-09-26,10765.61292966
2023-09-27,11834.66325151
2023-09-28,15982.15020244
2023-09-29,9740.88021094
2023-09-30,6522.17329992
2023-10-01,6922.78601643
2023-10-02,14314.77296994
2023-10-03,9460.60695079
2023-10-04,8376.9245938
2023-10-05,10415.5721376
2023-10-06,10337.55244203
2023-10-07,6702.55246359
2023-10-08,5992.28474009
2023-10-09,11511.3996154
2023-10-10,9510.20384659
2023-10-11,13280.09510247
2023-10-12,12738.26781425
2023-10-13,9813.27473337
2023-10-14,6347.83090395
2023-10-15,7770.97269961
2023-10-16,16708.65220653
2023-10-17,12837.71026834
2023-10-18,10095.03909009
2023-10-19,10488.49219851
2023-10-20,17122.17727158
2023-10-21,10918.250837
2023-10-22,8116.09437723
2023-10-23,15106.43940081
2023-10-24,24013.5997148
2023-10-25,16413.90401824
2023-10-26,12390.7304492
2023-10-27,14835.32613136
2023-10-28,9009.18550348
2023-10-29,6486.85314555
2023-10-30,11761.31031882
2023-10-31,10905.32623124
2023-11-01,13761.32080205
2023-11-02,17562.58479279
2023-11-03,10024.56966416
2023-11-04,7295.48710134
2023-11-05,7210.12875833
2023-11-06,9765.21699858
2023-11-07,7843.75234026
2023-11-08,3188.36051467
2023-11-09,12785.61250553
2023-11-10,34773.99601912
2023-11-11,8590.04144131
2023-11-12,8835.1891709
2023-11-13,9102.68553604
2023-11-14,13245.15645665
2023-11-15,11735.58064316
2023-11-16,8843.68948998
2023-11-17,11992.26514293
2023-11-18,6010.10523778
2023-11-19,6772.26399624
2023-11-20,11871.41401986
2023-11-21,9355.45133593
2023-11-22,11943.33840727
2023-11-23,8158.82670656
2023-11-24,10966.49532325
2023-11-25,7171.36962324
2023-11-26,7413.52420804
2023-11-27,10640.66704869
2023-11-28,11375.43170341
2023-11-29,11283.00620978
2023-11-30,11521.01710726
2023-12-01,12646.96280764
2023-12-02,9358.9061054
2023-12-03,7215.08982108
2023-12-04,16487.25471614
2023-12-05,9541.68962928
2023-12-06,17796.11064483
2023-12-07,17975.67535986
2023-12-08,11521.70614271
2023-12-09,9336.27253024
2023-12-10,7822.04277338
2023-12-11,18299.06061967
2023-12-12,12116.05892929
2023-12-13,12341.01798055
2023-12-14,7872.08938357
2023-12-15,8874.96311489
2023-12-16,4352.20187426
2023-12-17,9637.46446888
2023-12-18,13437.56328814
2023-12-19,9736.92683392
2023-12-20,15542.92058151
2023-12-21,8443.2572946
2023-12-22,6633.54885398
2023-12-23,4347.30693033
2023-12-24,4175.94659745
2023-12-25,18868.34324054
2023-12-26,7308.37886046
2023-12-27,6687.62913192
2023-12-28,5897.46515019
2023-12-29,5596.04220295
2023-12-30,21682.05782948
2023-12-31,14745.12123809
2024-01-01,6783.48570971
2024-01-02,18411.73955802
2024-01-03,16611.72669662
2024-01-04,12737.51409495
2024-01-05,14389.92751177
2024-01-06,9902.73120379
2024-01-07,7486.06597627
2024-01-08,16633.22201158
2024-01-09,13056.17300289
2024-01-10,16571.2527636
2024-01-11,22351.21140393
2024-01-12,22057.14523889
2024-01-13,8191.69849001
2024-01-14,7450.88601882
2024-01-15,13470.46169897
2024-01-16,8882.47438317
2024-01-17,11990.50627191
2024-01-18,11748.48195593
2024-01-19,12857.85436391
2024-01-20,7215.07955412
2024-01-21,5646.44625684
2024-01-22,13037.9641692
2024-01-23,13014.12435706
2024-01-24,10355.93321431
2024-01-25,11653.33472637
2024-01-26,13946.28724233
2024-01-27,6723.31836306
2024-01-28,7228.53040705
2024-01-29,12297.2933263
2024-01-30,11781.15583953
2024-01-31,11716.96240497
2024-02-01,16810.94400609
2024-02-02,10746.19424891
2024-02-03,6648.71323372
2024-02-04,7151.02570764
2024-02-05,12142.35328129
2024-02-06,10055.85002989
2024-02-07,10752.894359
2024-02-08,13088.69861235
2024-02-09,16858.52977471
2024-02-10,9914.81810559
2024-02-11,11249.0484768
2024-02-12,14971.56741462
2024-02-13,9963.29357531
2024-02-14,14468.0494881
2024-02-15,11906.87622653
2024-02-16,10917.01941525
2024-02-17,9183.71387539
2024-02-18,7277.41186444
2024-02-19,8898.80200345
2024-02-20,11227.97054486
2024-02-21,10925.91734876
2024-02-22,10924.4952269
2024-02-23,11615.82679559
2024-02-24,6703.90742904
2024-02-25,6254.14681458
2024-02-26,9614.47542737
2024-02-27,17868.4072774
2024-02-28,19557.0081455
2024-02-29,16703.64119993
2024-03-01,15777.58464294
2024-03-02,9563.47418194
2024-03-03,8339.07484303
2024-03-04,13321.88332416
2024-03-05,25811.55292203
2024-03-06,15287.18559135
2024-03-07,13290.44139851
2024-03-08,13884.80343659
2024-03-09,9547.57143171
2024-03-10,12503.00853039
2024-03-11,20705.97970505
2024-03-12,13932.9612937
2024-03-13,13428.01098187
2024-03-14,16333.95168438
2024-03-15,15598.65907161
2024-03-16,12063.63759498
2024-03-17,9153.14639069
2024-03-18,10197.62732529
2024-03-19,23439.52899395
2024-03-20,13730.01949769
2024-03-21,15204.52856655
2024-03-22,12201.25098334
2024-03-23,6781.31079279
2024-03-24,6794.91887206
2024-03-25,14771.13257342
2024-03-26,16600.34396968
2024-03-27,13881.46707985
2024-03-28,13022.66941624
2024-03-29,10664.28642192
2024-03-30,7518.61784337
2024-03-31,6515.40921269
2024-04-01,11302.31732961
2024-04-02,14320.76517243
2024-04-03,7170.59293074
2024-04-04,10303.35975181
2024-04-05,11064.73274945
2024-04-06,5798.13350966
2024-04-07,7012.15677309
2024-04-08,13567.17798711
2024-04-09,12685.25669352
2024-04-10,10304.03602361
2024-04-11,7678.83848634
2024-04-12,14456.99347786
2024-04-13,11590.58539895
2024-04-14,11970.52974251
2024-04-15,8779.8475938
2024-04-16,13103.67007751
2024-04-17,10531.08032202
2024-04-18,27047.38988048
2024-04-19,10626.14624262
2024-04-20,4379.91918079
2024-04-21,5678.78266552
2024-04-22,6916.25527494
2024-04-23,5162.63601838
2024-04-24,15217.54963992
2024-04-25,7819.6182876
2024-04-26,6885.75870777
2024-04-27,5455.86650654
2024-04-28,6887.9972193
2024-04-29,7902.54446203
2024-04-30,15647.65461593
2024-05-01,11312.87232423
2024-05-02,11084.6382665
2024-05-03,8102.93652231
2024-05-04,6158.79697294
2024-05-05,3879.9752409
2024-05-06,7668.50811905
2024-05-07,6667.68233234
2024-05-08,7389.69210396
2024-05-09,8616.34842821
2024-05-10,8562.9602871
2024-05-11,4999.48807136
2024-05-12,5780.80355614
2024-05-13,9249.80557984
2024-05-14,7372.38650268
2024-05-15,9274.68999941
2024-05-16,9829.11974656
2024-05-17,7551.69543849
2024-05-18,5607.57282034
2024-05-19,5238.97891681
2024-05-20,9272.17014086
2024-05-21,18755.40290144
2024-05-22,10998.03626563
2024-05-23,10963.17275762
2024-05-24,7980.33320434
2024-05-25,4554.96556921
2024-05-26,4896.68002381
2024-05-27,6689.7935534
2024-05-28,8364.94277726
2024-05-29,8651.58498859
2024-05-30,6619.64671718
2024-05-31,10104.54931245
2024-06-01,4367.2840474
2024-06-02,3331.41673902
2024-06-03,12042.89027436
2024-06-04,6685.0453254
2024-06-05,10114.44086244
2024-06-06,9113.43290351
2024-06-07,2953.30556144
2024-06-08,10957.29169002
2024-06-09,4078.47326837
2024-06-10,7033.49272727
2024-06-11,11369.93620315
2024-06-12,8794.83296748
2024-06-13,9272.51422108
2024-06-14,9617.84063639
2024-06-15,5254.59214925
2024-06-16,3846.65723881
2024-06-17,10193.9190896
2024-06-18,9736.5436153
2024-06-19,6362.13433193
2024-06-20,7691.81087717
2024-06-21,6670.88570095
2024-06-22,4384.33357554
2024-06-23,3602.3362963
2024-06-24,13864.742398
2024-06-25,9863.44715385
2024-06-26,10691.87122714
2024-06-27,9328.29588215
2024-06-28,10807.07770618
2024-06-29,5378.13822223
2024-06-30,5283.86135733
2024-07-01,14814.74476645
2024-07-02,8348.88731602
2024-07-03,8522.85527759
2024-07-04,12911.07357157
2024-07-05,15156.62849173
2024-07-06,6318.37479248
2024-07-07,5386.84129422
2024-07-08,11590.55486428
2024-07-09,9433.87855849
2024-07-10,7287.5115858
2024-07-11,9340.52921506
2024-07-12,6108.24574456
2024-07-13,5484.70623328
2024-07-14,5331.38956047
2024-07-15,10377.66734086
2024-07-16,9852.16556674
2024-07-17,10326.28813774
2024-07-18,9846.73731374
2024-07-19,10194.1147679
2024-07-20,5811.21085055
2024-07-21,4682.57031859
2024-07-22,9061.80216843
2024-07-23,12106.42865247
2024-07-24,8872.30844271
2024-07-25,17376.92781262
2024-07-26,8571.34976218
2024-07-27,6373.84236612
2024-07-28,4873.43955852
2024-07-29,11864.43691756
2024-07-30,8579.4029303
2024-07-31,6602.14876251
2024-08-01,11647.89132925
2024-08-02,11706.44811526
2024-08-03,7498.68258238
2024-08-04,7938.06742105
2024-08-05,26545.26871805
2024-08-06,10639.61275557
2024-08-07,12594.99391978
2024-08-08,12624.52877456
2024-08-09,8979.1575593
2024-08-10,4552.00980103
2024-08-11,4289.44409599
2024-08-12,11121.67921186
2024-08-13,6722.96000867
2024-08-14,9973.66993195
2024-08-15,10805.68185433
2024-08-16,10574.08575706
2024-08-17,4110.85622547
2024-08-18,4298.49718111
2024-08-19,7633.00676213
2024-08-20,9126.20135446
2024-08-21,7958.73915787
2024-08-22,8379.71664209
2024-08-23,10437.28329426
2024-08-24,6361.6539242
2024-08-25,4475.93202891
2024-08-26,8586.73417688
2024-08-27,8961.66310421
2024-08-28,12576.72131496
2024-08-29,9817.97013182
2024-08-30,10395.1012734
2024-08-31,7008.97554985
2024-09-01,4406.03388312
2024-09-02,8206.8662889
2024-09-03,8875.66346055
2024-09-04,8074.81142263
2024-09-05,9022.31465829
2024-09-06,13132.87595353
2024-09-07,5263.86984652
2024-09-08,2789.96129498
2024-09-09,9100.98309373
2024-09-10,7106.96565508
2024-09-11,9014.10090949
2024-09-12,8445.99137764
2024-09-13,11015.1260162
2024-09-14,5599.28402108
2024-09-15,5071.07802826
2024-09-16,10473.22300282
2024-09-17,9240.68628273
2024-09-18,8334.64984205
2024-09-19,14054.91277058
2024-09-20,10865.17702537
2024-09-21,5172.48309859
2024-09-22,4071.42532353
2024-09-23,8353.25008181
2024-09-24,7141.56326623
2024-09-25,6834.1749934
2024-09-26,8302.20101502
2024-09-27,10022.30384397
2024-09-28,3590.12050834
2024-09-29,2976.48343631
2024-09-30,11804.02816605
2024-10-01,13992.48331209
2024-10-02,10545.88634813
2024-10-03,8959.16924607
2024-10-04,5663.34587267
2024-10-05,2770.47991057
2024-10-06,4019.60813892
2024-10-07,9547.98069781
2024-10-08,11978.54272806
2024-10-09,8506.97942246
2024-10-10,8260.9284938
2024-10-11,7678.34891307
2024-10-12,4173.42893406
2024-10-13,3336.16288833
2024-10-14,13896.43213847
2024-10-15,12549.20713105
2024-10-16,12052.04321355
2024-10-17,11501.92197929
2024-10-18,9369.00994829
2024-10-19,5219.02937891
2024-10-20,3783.60812051
2024-10-21,11498.562679
2024-10-22,8518.15465126
2024-10-23,8435.63358947
2024-10-24,5964.0277227
2024-10-25,10400.97210325
2024-10-26,5659.75535113
2024-10-27,5594.59511354
2024-10-28,10780.69224921
2024-10-29,17603.26810259
2024-10-30,12519.95636361
2024-10-31,14078.39874877
2024-11-01,14797.33796094
2024-11-02,4120.1187233
2024-11-03,7402.17254421
2024-11-04,11527.22594561
2024-11-05,9934.84117402
2024-11-06,21232.48675745
2024-11-07,16713.162346
2024-11-08,12916.99548849
2024-11-09,6251.97688927
2024-11-10,13936.76751593
2024-11-11,17186.19394417
2024-11-12,30187.78231032
2024-11-13,20585.66073805
2024-11-14,17785.81237263
2024-11-15,18097.84097549
2024-11-16,10743.60233251
2024-11-17,6802.08508984
2024-11-18,13959.24592223
2024-11-19,12310.34011393
2024-11-20,12334.14348657
2024-11-21,19028.65143382
2024-11-22,14234.80422673
2024-11-23,13166.72718538
2024-11-24,8202.11249683
2024-11-25,15241.08826814
2024-11-26,20186.27144828
2024-11-27,9375.16620535
2024-11-28,7693.10507966
2024-11-29,8906.09126466
2024-11-30,7280.56716084
2024-12-01,5423.03493852
2024-12-02,12891.19616767
2024-12-03,15391.84939934
2024-12-04,11045.33960895
2024-12-05,18734.73272858
2024-12-06,16301.83125033
2024-12-07,9025.14385112
2024-12-08,5087.52323671
2024-12-09,12088.79600329
2024-12-10,11294.5801218
2024-12-11,12500.51081911
2024-12-12,10251.46877588
2024-12-13,6995.49969859
2024-12-14,5691.1825499
2024-12-15,6228.89705854
2024-12-16,13306.53088048
2024-12-17,9792.41726594
2024-12-18,10472.01162933
2024-12-19,15643.58238881
2024-12-20,14506.30613154
2024-12-21,5079.09602039
2024-12-22,4592.47382465
2024-12-23,10081.9276021
2024-12-24,7278.9968128
2024-12-25,5350.09007599
2024-12-26,6199.42004342
2024-12-27,9350.78496685
2024-12-28,3885.86478091
2024-12-29,3689.18139737
2024-12-30,12203.51559638
2024-12-31,7576.27310759
2025-01-01,8754.66538663
2025-01-02,6934.14425564
2025-01-03,7345.92974278
2025-01-04,3425.45075758
2025-01-05,2777.18971044
2025-01-06,7159.34954992
2025-01-07,8000.73651311
2025-01-08,7832.35016022
2025-01-09,8482.91389221
2025-01-10,8226.72230077
2025-01-11,2958.4138171
2025-01-12,4693.97821634
2025-01-13,8737.06487059
2025-01-14,7012.90134829
2025-01-15,7806.8391794
2025-01-16,9063.26623597
2025-01-17,11746.51302421
2025-01-18,7946.7630676
2025-01-19,10081.48518446
2025-01-20,15225.39907149
2025-01-21,12195.52388748
2025-01-22,9585.2885056
2025-01-23,9906.63569279
2025-01-24,9177.77150535
2025-01-25,5168.00136198
2025-01-26,3279.51313298
2025-01-27,11999.25244547
2025-01-28,7794.44604771
2025-01-29,7532.92871375
2025-01-30,8206.00459644
2025-01-31,8915.05661997
2025-02-01,3342.06101439
2025-02-02,9480.97286361
2025-02-03,20137.8419615
2025-02-04,10223.95940547
2025-02-05,7648.20161156
2025-02-06,11471.6170912
2025-02-07,9316.30836899
2025-02-08,6725.03697422
2025-02-09,4013.10818286
2025-02-10,5861.55985046
2025-02-11,10015.43529062
2025-02-12,6057.56328271
2025-02-13,7737.34566421
2025-02-14,6044.58241063
2025-02-15,3501.39781439
2025-02-16,3620.96094935
2025-02-17,5886.27341995
2025-02-18,6876.04808617
2025-02-19,6924.89978288
2025-02-20,6099.50079542
2025-02-21,11353.92796993
2025-02-22,11620.33570199
2025-02-23,5961.7772729
2025-02-24,8096.68328444
2025-02-25,25096.47635174
2025-02-26,16003.73957176
2025-02-27,11512.1596178
2025-02-28,16514.23575185
2025-03-01,7843.77089045
2025-03-02,9230.81612618
2025-03-03,15943.56221727
2025-03-04,11184.70260878
2025-03-05,8824.44914201
2025-03-06,9752.06299048
2025-03-07,11419.11534758
2025-03-08,3352.68886554
2025-03-09,4460.02136892
2025-03-10,13187.72203684
2025-03-11,10310.78720187
2025-03-12,7469.11606208
2025-03-13,7857.8855947
2025-03-14,7987.77277414
2025-03-15,3558.68535141
2025-03-16,3144.88605537
2025-03-17,7723.24234829
2025-03-18,6635.79929827
2025-03-19,6448.87951813
2025-03-20,8939.96884486
2025-03-21,6541.200288
2025-03-22,3190.10001412
2025-03-23,2532.74434808
2025-03-24,6204.81131501
2025-03-25,8208.80131706
2025-03-26,8893.56575304
2025-03-27,6090.9481239
2025-03-28,13564.10270935
2025-03-29,3668.91538261
2025-03-30,2930.66244078
2025-03-31,7961.54407295
2025-04-01,8321.77861497
2025-04-02,7276.63465012
2025-04-03,12893.68087838
2025-04-04,8024.00221265
2025-04-05,3930.17287752
2025-04-06,5738.70312796
2025-04-07,17495.20285709
2025-04-08,11077.73395028
2025-04-09,10416.72342026
2025-04-10,9660.19304136
2025-04-11,10594.94710665
2025-04-12,5365.70898038
2025-04-13,5618.73511596
2025-04-14,6498.22378208
2025-04-15,7672.16537302
2025-04-16,7266.19540801
2025-04-17,7353.29738815
2025-04-18,4830.79408949
2025-04-19,3812.49026828
2025-04-20,3146.67931882
2025-04-21,8892.78094455
2025-04-22,12353.8950074
2025-04-23,8019.49351409
2025-04-24,9356.36550322
2025-04-25,11324.16197313
2025-04-26,5529.27187421
2025-04-27,4994.74463462
2025-04-28,8097.10090918
2025-04-29,6381.75327023
2025-04-30,7390.67775712
2025-05-01,7051.43760367
2025-05-02,6359.62485159
2025-05-03,3984.32157332
2025-05-04,4086.80812668
2025-05-05,7763.98302428
2025-05-06,6515.88528876
2025-05-07,7544.50687466
2025-05-08,12506.00116262
2025-05-09,11750.11646787
2025-05-10,4669.58699088
2025-05-11,6552.45957024
2025-05-12,9005.04299551
2025-05-13,6589.02853483
2025-05-14,7167.45212107
2025-05-15,11153.46355267
2025-05-16,7077.73044835
2025-05-17,3057.89824468
2025-05-18,5390.36982913
2025-05-19,8571.74301819
2025-05-20,8365.5948824
2025-05-21,11741.13035214
2025-05-22,15124.37405462
2025-05-23,9814.27694309
2025-05-24,4481.71637558
2025-05-25,4424.29151303
2025-05-26,6116.58327739
2025-05-27,6710.92067262
2025-05-28,7596.58073463
2025-05-29,7018.52874672
2025-05-30,8273.33316693
2025-05-31,3980.64072181
2025-06-01,2331.41841963
2025-06-02,5593.19695167
2025-06-03,6344.34784422
2025-06-04,5970.60606748
2025-06-05,8137.12485247
2025-06-06,8511.86442153
2025-06-07,3800.38561861
2025-06-08,2964.34101362
2025-06-09,6379.18570013
2025-06-10,7339.82885732
2025-06-11,5617.58823501
2025-06-12,5662.53571043
2025-06-13,6725.75396296
2025-06-14,4644.67058786
2025-06-15,2976.55890271
2025-06-16,4966.43943105
2025-06-17,6651.98761125
2025-06-18,4902.48106165
2025-06-19,3474.8836554
2025-06-20,5725.64096664
2025-06-21,3611.31198069
2025-06-22,7396.10042333
2025-06-23,6551.65308561
2025-06-24,7091.26123662
2025-06-25,7085.39795438
2025-06-26,6483.83724632
2025-06-27,6954.73847295
2025-06-28,2615.71747105
2025-06-29,3299.32848505
2025-06-30,4993.91484787
2025-07-01,5323.75457091
2025-07-02,7746.19934289
2025-07-03,5746.4933326
2025-07-04,7479.48648658
2025-07-05,2032.73074546
2025-07-06,2617.80641222
2025-07-07,5454.65088622
2025-07-08,3737.04096313
2025-07-09,5249.64438785
2025-07-10,9412.69556206
2025-07-11,15673.14048714
2025-07-12,4804.63159311
2025-07-13,5426.73406487
2025-07-14,12652.91758964
2025-07-15,17402.29432769
2025-07-16,5499.13880476
2025-07-17,11947.98247044
2025-07-18,11385.14752495
2025-07-19,3304.16509936
2025-07-20,4246.2373213
2025-07-21,7497.80979224
2025-07-22,6067.79367774
2025-07-23,8167.39378166
2025-07-24,7232.47684422
2025-07-25,18929.62461768
2025-07-26,4857.43945461
2025-07-27,3303.62604544
2025-07-28,7398.4399389
2025-07-29,6405.66405331
2025-07-30,7602.53940753
2025-07-31,7429.81681188
2025-08-01,8347.40671019
2025-08-02,3464.84264177
2025-08-03,2936.24817165
2025-08-04,8334.19795867
2025-08-05,6834.38250002
2025-08-06,4083.09244577
2025-08-07,5107.07755482
2025-08-08,6148.80018889
2025-08-09,4061.9243812
2025-08-10,5227.92454194
2025-08-11,14985.00804352
2025-08-12,6002.19138753
2025-08-13,9195.38769702
2025-08-14,11356.29694535
2025-08-15,6126.60463976
2025-08-16,3269.30391888
2025-08-17,3259.92320553
2025-08-18,7044.227343
2025-08-19,10710.30367937
2025-08-20,6179.71159338
2025-08-21,7823.79637537
2025-08-22,10170.80478586
2025-08-23,8897.27464881
2025-08-24,10051.43040601
2025-08-25,9537.42513406
2025-08-26,9340.42727068
2025-08-27,6660.82075431
2025-08-28,6965.23293523
2025-08-29,8684.99288719
2025-08-30,6384.09033463
2025-08-31,6863.52180476
2025-09-01,8628.02319832
2025-09-02,6635.97122152
2025-09-03,6240.24975996
2025-09-04,6189.40652119
2025-09-05,8066.97880605
2025-09-06,2622.75779892
2025-09-07,2444.94432397
2025-09-08,6030.56663647
2025-09-09,7583.34733511
2025-09-10,9123.38333566
2025-09-11,6054.0563163
2025-09-12,10029.55983667
2025-09-13,9007.02633691
2025-09-14,4542.53958103
2025-09-15,11097.80710579
2025-09-16,7626.1612798
2025-09-17,5295.77718627
2025-09-18,6704.93538909
2025-09-19,6026.12310725
2025-09-20,2227.2590416
2025-09-21,3059.47344763
2025-09-22,7647.23414212
2025-09-23,8144.29211467
2025-09-24,6302.98854251
2025-09-25,8054.15140142
2025-09-26,12188.74093374
2025-09-27,3745.01899326
2025-09-28,3116.61785837
2025-09-29,9543.74626972
2025-09-30,8802.23060141
2025-10-01,9750.9224057
2025-10-02,9949.76581508
2025-10-03,9180.14044825
2025-10-04,5406.41266958
2025-10-05,8376.90086816
2025-10-06,6989.82650313
2025-10-07,7267.58240231
2025-10-08,9060.156322
2025-10-09,6187.08168713
2025-10-10,9921.98863842
2025-10-11,18684.25176204
2025-10-12,8189.23941825
2025-10-13,6968.37889996
2025-10-14,10451.0011781
2025-10-15,8127.10939634
2025-10-16,11288.79635142
2025-10-17,12923.0396438
2025-10-18,3310.45563585
