physical_column_id,raw_object_id,provider,relpath,column_name,observed_dtype,non_null_count,null_count,profile_status
col_54b33e1f3e17af30,raw_f768630bc369c364,Artemis,data_local/raw/artemis/Crypto ETFs AUM.csv,Bitcoin,float64,825,0,observed
col_c90326b375d58753,raw_f768630bc369c364,Artemis,data_local/raw/artemis/Crypto ETFs AUM.csv,Ethereum,float64,631,194,observed
col_0c48d805c725803c,raw_f768630bc369c364,Artemis,data_local/raw/artemis/Crypto ETFs AUM.csv,Ripple,float64,152,673,observed
col_d5e7384daa382a21,raw_f768630bc369c364,Artemis,data_local/raw/artemis/Crypto ETFs AUM.csv,Solana,float64,166,659,observed
col_6e58ea22cd06c5ab,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,date,str,5948,0,observed
col_c83765f51bb8cd2e,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,Aerodrome Finance,int64,5948,0,observed
col_e30f0a030703470d,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,Balancer,float64,2221,3727,observed
col_9eeee1b6722488d5,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,Blackhole ,float64,239,5709,observed
col_3c30292aafbbd8e0,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,Cetus Finance,float64,765,5183,observed
col_c1930696f2faca33,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,Curve,float64,2253,3695,observed
col_8fee677bfa9562df,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,Dodo,float64,2035,3913,observed
col_7b5b288be571a680,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,Fluid,float64,534,5414,observed
col_696dbc210991dfce,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,Frax,float64,1323,4625,observed
col_b71b33a9b30a9d6d,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,GMX,float64,1690,4258,observed
col_b727884ccbaf9418,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,HumidiFi,float64,305,5643,observed
col_99d871a2ea755e78,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,Meteora,float64,927,5021,observed
col_a6f5d412a7840589,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,Orca,float64,1826,4122,observed
col_941c82b27fba344c,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,PancakeSwap,float64,1818,4130,observed
col_2a2f350298dcd1d0,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,Pendle,float64,1234,4714,observed
col_727c31ff99c5ce17,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,Pump.fun,float64,330,5618,observed
col_7b612f510edb714d,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,Quickswap,float64,2005,3943,observed
col_293c7af9b62b8d37,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,Raydium,float64,1454,4494,observed
col_17b01e6fea31a3a3,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,SushiSwap,float64,2049,3899,observed
col_7adef2de37899a6c,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,Trader Joe V1,float64,1748,4200,observed
col_11d4222d4a98cd60,raw_ce87b2d3c566667e,Artemis,data_local/raw/artemis/DEX - Spot DEX Daily Active Users.csv,Uniswap,float64,2171,3777,observed
col_327ff5ca2b6c9c4c,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,date,str,5948,0,observed
col_fe8b698835cae291,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,Aerodrome Finance,float64,5948,0,observed
col_546d68c4ba67a314,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,Balancer,float64,2224,3724,observed
col_92b0d4f0e78d5a14,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,Blackhole ,float64,279,5669,observed
col_83fd795a2f3385e0,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,Cetus Finance,float64,904,5044,observed
col_ed53b6636f73ec99,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,Curve,float64,2256,3692,observed
col_d4dc01d9f8735c2b,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,Drift Protocol,float64,1245,4703,observed
col_6a8c7ecbe9b8bec4,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,Fluid,float64,51,5897,observed
col_0be2e9ddf8fdbdf9,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,Frax,float64,1333,4615,observed
col_1981d4d9fd645cd3,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,GMX,float64,1690,4258,observed
col_6ed8d7c624838c5f,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,Hyperliquid,float64,502,5446,observed
col_3dd40c71f328a5bc,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,Meteora,float64,927,5021,observed
col_67f3b638ad90e488,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,Orca,float64,1826,4122,observed
col_e6ffb0c2fd9690fd,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,PancakeSwap,float64,1818,4130,observed
col_80e15ecc059e6024,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,Pendle,float64,1813,4135,observed
col_298fd3fb50608f9f,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,Pump.fun,float64,391,5557,observed
col_d1ff23701738d83a,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,Quickswap,float64,2014,3934,observed
col_ac36aaf1f4f3893c,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,Raydium,float64,1433,4515,observed
col_992352351a01ca7f,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,SushiSwap,float64,2049,3899,observed
col_470ffdb3c67c1bd0,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,Trader Joe V1,float64,1748,4200,observed
col_6c65745de1b501c6,raw_a2cfb1ba9db21d80,Artemis,data_local/raw/artemis/DEX - Spot Fees.csv,Uniswap,float64,2171,3777,observed
col_7c63b00fbf118a1a,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,date,str,5948,0,observed
col_a79a1f07c8ecf8ff,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,Aerodrome Finance,float64,5948,0,observed
col_58ed330cc3c2cc1b,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,Aster,float64,649,5299,observed
col_515a77420278c637,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,Balancer,float64,2224,3724,observed
col_ecba17ec6549d9d3,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,Blackhole ,float64,279,5669,observed
col_912b8feb3f24b80b,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,Cetus Finance,float64,862,5086,observed
col_231e975f42fbbb40,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,Curve,float64,2256,3692,observed
col_bc635b03d67404ca,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,Dodo,float64,2093,3855,observed
col_b5688c3264a08a7e,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,Drift Protocol,float64,1245,4703,observed
col_8398288c5d4d2101,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,Fluid,float64,534,5414,observed
col_4f5bbae5c2106540,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,Frax,float64,1333,4615,observed
col_03325a432320df0c,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,GMX,float64,1690,4258,observed
col_02624d53670da268,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,HumidiFi,float64,306,5642,observed
col_4cd79d0e43647d9f,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,Hyperliquid,float64,573,5375,observed
col_7b05210796eee49d,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,Meteora,float64,927,5021,observed
col_5b798c4aba5c4a5e,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,Orca,float64,1826,4122,observed
col_9d1d6dede77f83c3,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,PancakeSwap,float64,1818,4130,observed
col_0deb2c9bc767436f,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,Pendle,float64,1234,4714,observed
col_b03b925c34436662,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,Pump.fun,float64,330,5618,observed
col_58a88e628f67d734,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,Quickswap,float64,2014,3934,observed
col_ee82b111bb931199,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,Raydium,float64,1454,4494,observed
col_d984962652f34a0e,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,SushiSwap,float64,2049,3899,observed
col_5bd55d9dac18fa22,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,Trader Joe V1,float64,1748,4200,observed
col_fbdbc4438f8666c6,raw_8a362e932cd40c36,Artemis,data_local/raw/artemis/DEX - Spot Volume.csv,Uniswap,float64,2171,3777,observed
col_2e1e4dbab8662056,raw_8dedccf94aee1031,Artemis,data_local/raw/artemis/DEX - TVL.csv,date,str,5948,0,observed
col_1e6be91299fc44bc,raw_8dedccf94aee1031,Artemis,data_local/raw/artemis/DEX - TVL.csv,Aerodrome Finance,float64,5948,0,observed
col_c64028a8c3520136,raw_8dedccf94aee1031,Artemis,data_local/raw/artemis/DEX - TVL.csv,Aster,float64,643,5305,observed
col_66d6aa557130c9f6,raw_8dedccf94aee1031,Artemis,data_local/raw/artemis/DEX - TVL.csv,Balancer,float64,2236,3712,observed
col_4b0399dc58da8d40,raw_8dedccf94aee1031,Artemis,data_local/raw/artemis/DEX - TVL.csv,Blackhole ,float64,239,5709,observed
col_c4261fb7e1281676,raw_8dedccf94aee1031,Artemis,data_local/raw/artemis/DEX - TVL.csv,Cetus Finance,float64,765,5183,observed
col_229d139c40ae8918,raw_8dedccf94aee1031,Artemis,data_local/raw/artemis/DEX - TVL.csv,Curve,float64,2227,3721,observed
col_6f5e4a3d3dd8d99c,raw_8dedccf94aee1031,Artemis,data_local/raw/artemis/DEX - TVL.csv,edgeX,float64,362,5586,observed
col_fef89e0534050193,raw_8dedccf94aee1031,Artemis,data_local/raw/artemis/DEX - TVL.csv,Fluid,float64,788,5160,observed
col_04dae1c8ba3c78c1,raw_8dedccf94aee1031,Artemis,data_local/raw/artemis/DEX - TVL.csv,Frax,float64,1327,4621,observed
col_d4afdc7e2e3d27b2,raw_8dedccf94aee1031,Artemis,data_local/raw/artemis/DEX - TVL.csv,GMX,float64,1690,4258,observed
col_268c3e4e86f06f65,raw_8dedccf94aee1031,Artemis,data_local/raw/artemis/DEX - TVL.csv,Lighter,float64,453,5495,observed
col_4b6257055fdcf96a,raw_8dedccf94aee1031,Artemis,data_local/raw/artemis/DEX - TVL.csv,Meteora,float64,927,5021,observed
col_fb8d01e34dbd140c,raw_8dedccf94aee1031,Artemis,data_local/raw/artemis/DEX - TVL.csv,PancakeSwap,float64,1818,4130,observed
col_f12142c45383ccc2,raw_8dedccf94aee1031,Artemis,data_local/raw/artemis/DEX - TVL.csv,Pendle,float64,1238,4710,observed
col_ade4c265b6931166,raw_8dedccf94aee1031,Artemis,data_local/raw/artemis/DEX - TVL.csv,Quickswap,float64,2005,3943,observed
col_0d46960d23f1fcf6,raw_8dedccf94aee1031,Artemis,data_local/raw/artemis/DEX - TVL.csv,SushiSwap,float64,2049,3899,observed
col_6243f941c93bf916,raw_8dedccf94aee1031,Artemis,data_local/raw/artemis/DEX - TVL.csv,Trader Joe V1,float64,1751,4197,observed
col_6ab43e6678ba8676,raw_8dedccf94aee1031,Artemis,data_local/raw/artemis/DEX - TVL.csv,Uniswap,float64,2171,3777,observed
col_97da4e4641cedec7,raw_41f593e3ddda2d66,Artemis,data_local/raw/artemis/Ethereum ETFs AUM.csv,date,str,631,0,observed
col_7bef6a3322326a68,raw_41f593e3ddda2d66,Artemis,data_local/raw/artemis/Ethereum ETFs AUM.csv,Ethereum,float64,631,0,observed
col_68b97cddf52bf712,raw_41f593e3ddda2d66,Artemis,data_local/raw/artemis/Ethereum ETFs AUM.csv,ETHA,float64,631,0,observed
col_7cd994626230236b,raw_41f593e3ddda2d66,Artemis,data_local/raw/artemis/Ethereum ETFs AUM.csv,ETHE,float64,631,0,observed
col_46f735fe9cf60676,raw_41f593e3ddda2d66,Artemis,data_local/raw/artemis/Ethereum ETFs AUM.csv,ETHV,float64,631,0,observed
col_ee1910ae6bc7e437,raw_41f593e3ddda2d66,Artemis,data_local/raw/artemis/Ethereum ETFs AUM.csv,ETHW,float64,631,0,observed
col_88d2aea069e60edb,raw_41f593e3ddda2d66,Artemis,data_local/raw/artemis/Ethereum ETFs AUM.csv,EZET,float64,631,0,observed
col_4275c7aef1dc15bd,raw_41f593e3ddda2d66,Artemis,data_local/raw/artemis/Ethereum ETFs AUM.csv,FETH,float64,631,0,observed
col_1d994d1227bccd41,raw_41f593e3ddda2d66,Artemis,data_local/raw/artemis/Ethereum ETFs AUM.csv,QETH,float64,631,0,observed
col_1ef49ae0cb513de0,raw_41f593e3ddda2d66,Artemis,data_local/raw/artemis/Ethereum ETFs AUM.csv,TETH,float64,631,0,observed
col_472f99fd9839e3a9,raw_41f593e3ddda2d66,Artemis,data_local/raw/artemis/Ethereum ETFs AUM.csv,ETHB,float64,30,601,observed
col_3629f9ae46e1a736,raw_b435995fc3790f7b,Artemis,data_local/raw/artemis/Lending Borrows by Chain.csv,date,str,335,0,observed
col_2c091c3ea9095f8d,raw_b435995fc3790f7b,Artemis,data_local/raw/artemis/Lending Borrows by Chain.csv,Arbitrum,int64,335,0,observed
col_be57df4b8289d306,raw_b435995fc3790f7b,Artemis,data_local/raw/artemis/Lending Borrows by Chain.csv,Avalanche C-Chain,int64,335,0,observed
col_8f20958a0c2162f8,raw_b435995fc3790f7b,Artemis,data_local/raw/artemis/Lending Borrows by Chain.csv,Base,int64,335,0,observed
col_9c4e16dcf74b418d,raw_b435995fc3790f7b,Artemis,data_local/raw/artemis/Lending Borrows by Chain.csv,BNB Chain,int64,335,0,observed
col_0ca2176c8c62c5a3,raw_b435995fc3790f7b,Artemis,data_local/raw/artemis/Lending Borrows by Chain.csv,Ethereum,int64,335,0,observed
col_cb75aca5576dab98,raw_b435995fc3790f7b,Artemis,data_local/raw/artemis/Lending Borrows by Chain.csv,Hyperliquid,int64,335,0,observed
col_be97e003575b9964,raw_b435995fc3790f7b,Artemis,data_local/raw/artemis/Lending Borrows by Chain.csv,Plasma,int64,335,0,observed
col_61b5fd0b73dd00d4,raw_b435995fc3790f7b,Artemis,data_local/raw/artemis/Lending Borrows by Chain.csv,Solana,int64,335,0,observed
col_7b3cb09cb0999e90,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,date,str,434,0,observed
col_e4fe65acc064a929,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,Aave,float64,434,0,observed
col_78c54c6d5f1874bc,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,Benqi Finance,float64,434,0,observed
col_051160b95020d2a2,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,Compound,float64,434,0,observed
col_b4d13ad368d01a6d,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,Euler,float64,434,0,observed
col_a2ae3638188a9d5c,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,Fluid,float64,434,0,observed
col_52ec1a4fa79cf416,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,Goldfinch,float64,434,0,observed
col_8464d07cb37d883d,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,Jupiter,float64,434,0,observed
col_3bba904fb3c2336e,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,Kamino,float64,434,0,observed
col_2d6d0e6e1c10de01,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,Liquity,float64,434,0,observed
col_c424842e2467b16b,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,Lista,float64,434,0,observed
col_6d1d6c8aa13d94da,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,Maker,float64,434,0,observed
col_fc0e4092ae96fd30,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,Moonwell,float64,434,0,observed
col_8e99ea942ba31f37,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,Morpho,float64,434,0,observed
col_cf322610a9bad08f,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,Seamless Protocol,float64,434,0,observed
col_9a4a7df489e7ad05,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,Sonne Finance,float64,434,0,observed
col_aa865bb3fc6827d2,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,Spark,float64,434,0,observed
col_0ce4d9b71923a23f,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,Maple,float64,434,0,observed
col_77f475786e457599,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,Tydro,float64,434,0,observed
col_3cd3bd5afaa00056,raw_ab78dfd0e12b4af4,Artemis,data_local/raw/artemis/Lending Borrows by Protocol.csv,Venus,float64,434,0,observed
col_327ca9cb6640322a,raw_366c95f85fb2c700,Artemis,data_local/raw/artemis/Lending Deposits by Chain.csv,date,str,335,0,observed
col_3c691833c91100ac,raw_366c95f85fb2c700,Artemis,data_local/raw/artemis/Lending Deposits by Chain.csv,Arbitrum,int64,335,0,observed
col_b9e3c6ffe9c965cb,raw_366c95f85fb2c700,Artemis,data_local/raw/artemis/Lending Deposits by Chain.csv,Avalanche C-Chain,int64,335,0,observed
col_e6b759a2a0334824,raw_366c95f85fb2c700,Artemis,data_local/raw/artemis/Lending Deposits by Chain.csv,Base,int64,335,0,observed
col_f9f6451a97234ff3,raw_366c95f85fb2c700,Artemis,data_local/raw/artemis/Lending Deposits by Chain.csv,BNB Chain,int64,335,0,observed
col_a1427d5bd8c7c4fd,raw_366c95f85fb2c700,Artemis,data_local/raw/artemis/Lending Deposits by Chain.csv,Ethereum,int64,335,0,observed
col_b08608990c185ecf,raw_366c95f85fb2c700,Artemis,data_local/raw/artemis/Lending Deposits by Chain.csv,Hyperliquid,int64,335,0,observed
col_ded90062ca5f6343,raw_366c95f85fb2c700,Artemis,data_local/raw/artemis/Lending Deposits by Chain.csv,Plasma,int64,335,0,observed
col_a1e404628c8a6cde,raw_366c95f85fb2c700,Artemis,data_local/raw/artemis/Lending Deposits by Chain.csv,Solana,int64,335,0,observed
col_54a6efa7ada85dbc,raw_42bddc3834981bab,Artemis,data_local/raw/artemis/Lending Deposits by Protocol.csv,date,str,434,0,observed
col_2a41c00d3b68f478,raw_42bddc3834981bab,Artemis,data_local/raw/artemis/Lending Deposits by Protocol.csv,Aave,float64,434,0,observed
col_d5de06aad594cb34,raw_42bddc3834981bab,Artemis,data_local/raw/artemis/Lending Deposits by Protocol.csv,Benqi Finance,float64,434,0,observed
col_2e518660f23a47cc,raw_42bddc3834981bab,Artemis,data_local/raw/artemis/Lending Deposits by Protocol.csv,Compound,float64,434,0,observed
col_542c8027d6037140,raw_42bddc3834981bab,Artemis,data_local/raw/artemis/Lending Deposits by Protocol.csv,Euler,float64,434,0,observed
col_7e1ce0ad9528cedf,raw_42bddc3834981bab,Artemis,data_local/raw/artemis/Lending Deposits by Protocol.csv,Fluid,float64,434,0,observed
col_e69cf652e3dbf86c,raw_42bddc3834981bab,Artemis,data_local/raw/artemis/Lending Deposits by Protocol.csv,Goldfinch,float64,434,0,observed
col_0c379dbbbcac9b95,raw_42bddc3834981bab,Artemis,data_local/raw/artemis/Lending Deposits by Protocol.csv,Jupiter,float64,434,0,observed
col_58ae54b73e62225d,raw_42bddc3834981bab,Artemis,data_local/raw/artemis/Lending Deposits by Protocol.csv,Kamino,float64,434,0,observed
col_00c93ee70a71c1ef,raw_42bddc3834981bab,Artemis,data_local/raw/artemis/Lending Deposits by Protocol.csv,Liquity,float64,434,0,observed
col_3002b7856bb10a4e,raw_42bddc3834981bab,Artemis,data_local/raw/artemis/Lending Deposits by Protocol.csv,Lista,float64,434,0,observed
col_a7c825447e22d7ce,raw_42bddc3834981bab,Artemis,data_local/raw/artemis/Lending Deposits by Protocol.csv,Maker,float64,434,0,observed
col_f7b0a7dc8d143f29,raw_42bddc3834981bab,Artemis,data_local/raw/artemis/Lending Deposits by Protocol.csv,Moonwell,float64,434,0,observed
