date,Fees per Block USD (Mean)
2020-10-27,26057.60087016
2020-10-28,30357.5834302
2020-10-29,32013.42869098
2020-10-30,31725.60746802
2020-10-31,32059.19437216
2020-11-01,19545.29527204
2020-11-02,29867.87068355
2020-11-03,28131.12553858
2020-11-04,17919.16172541
2020-11-05,26265.77032204
2020-11-06,24413.9667302
2020-11-07,14188.40394319
2020-11-08,10539.50626029
2020-11-09,11783.20996091
2020-11-10,16118.55544018
2020-11-11,11415.38207656
2020-11-12,10256.52588049
2020-11-13,11757.85119405
2020-11-14,6666.55545725
2020-11-15,4513.74750068
2020-11-16,8595.97692764
2020-11-17,9930.65916791
2020-11-18,10324.82249861
2020-11-19,12314.30759277
2020-11-20,8348.60035449
2020-11-21,5188.76888091
2020-11-22,3387.40467071
2020-11-23,7094.48153939
2020-11-24,12016.10356559
2020-11-25,12122.46789332
2020-11-26,11913.20951527
2020-11-27,9265.04115017
2020-11-28,6394.67934198
2020-11-29,4784.89729647
2020-11-30,12206.06656943
2020-12-01,18374.95026197
2020-12-02,19026.99311233
2020-12-03,17926.94551106
2020-12-04,14420.09619654
2020-12-05,9189.54695897
2020-12-06,6812.54843476
2020-12-07,8751.3117014
2020-12-08,9478.84771139
2020-12-09,9529.42064305
2020-12-10,10241.76987772
2020-12-11,9169.69696532
2020-12-12,7082.10896835
2020-12-13,4817.13654005
2020-12-14,7832.87070962
2020-12-15,9693.30924726
2020-12-16,11380.85159357
2020-12-17,28761.66158108
2020-12-18,28472.00462157
2020-12-19,17729.11014948
2020-12-20,11498.08159937
2020-12-21,23636.79396568
2020-12-22,21530.88015977
2020-12-23,21850.75106849
2020-12-24,19646.95998487
2020-12-25,15401.92835288
2020-12-26,12923.36375712
2020-12-27,16867.69095477
2020-12-28,16794.31632813
2020-12-29,18612.64555174
2020-12-30,17261.62223156
2020-12-31,19723.96953056
2021-01-01,9605.14925593
2021-01-02,16563.39674814
2021-01-03,18310.47956829
2021-01-04,19871.35910553
2021-01-05,23447.27300372
2021-01-06,25281.58935965
2021-01-07,27732.72120583
2021-01-08,36681.7363161
2021-01-09,32119.39256512
2021-01-10,22850.00564502
2021-01-11,29619.0715122
2021-01-12,38747.7963132
2021-01-13,31217.50487554
2021-01-14,37175.51658206
2021-01-15,35441.35883355
2021-01-16,22191.14896123
2021-01-17,17766.67038699
2021-01-18,21108.20662453
2021-01-19,24163.6272022
2021-01-20,23252.8143852
2021-01-21,30335.62219892
2021-01-22,25895.25221897
2021-01-23,15911.3557915
2021-01-24,13315.12353067
2021-01-25,24055.23809509
2021-01-26,16238.10349351
2021-01-27,18097.49972835
2021-01-28,18898.06733452
2021-01-29,38852.32816963
2021-01-30,34694.29789925
2021-01-31,23312.66696137
2021-02-01,36173.05161294
2021-02-02,33785.08615933
2021-02-03,32774.9126737
2021-02-04,39142.03491746
2021-02-05,32042.32001268
2021-02-06,29641.78366322
2021-02-07,20984.92475105
2021-02-08,34968.79562228
2021-02-09,64107.30134158
2021-02-10,53784.85978636
2021-02-11,66818.79740221
2021-02-12,67799.51015276
2021-02-13,43433.68059628
2021-02-14,34206.99693159
2021-02-15,38897.63998518
2021-02-16,48469.9511792
2021-02-17,52574.60141867
2021-02-18,55967.2483941
2021-02-19,56058.40667548
2021-02-20,57021.27338534
2021-02-21,46523.54122937
2021-02-22,54079.93966848
2021-02-23,70416.4162651
2021-02-24,59321.24093174
2021-02-25,48788.6784943
2021-02-26,49981.87968236
2021-02-27,31319.35688665
2021-02-28,28364.6599179
2021-03-01,44939.48142187
2021-03-02,45078.0892559
2021-03-03,44175.56822372
2021-03-04,43506.09074676
2021-03-05,36661.08415249
2021-03-06,24787.86569886
2021-03-07,24538.93858296
2021-03-08,29708.46289185
2021-03-09,40547.32189017
2021-03-10,41080.34563621
2021-03-11,47478.48311698
2021-03-12,44409.39058164
2021-03-13,48354.15883792
2021-03-14,34062.40759879
2021-03-15,43629.50605316
2021-03-16,41045.07247227
2021-03-17,43879.63831526
2021-03-18,52842.67933645
2021-03-19,45901.13103982
2021-03-20,31944.49118693
2021-03-21,22362.93304729
2021-03-22,31951.70935966
2021-03-23,27677.19163651
2021-03-24,29860.19369993
2021-03-25,28469.32777113
2021-03-26,31876.46042552
2021-03-27,23137.26998067
2021-03-28,20347.79033604
2021-03-29,30600.86715865
2021-03-30,38688.55960563
2021-03-31,38343.41337176
2021-04-01,36537.93599122
2021-04-02,37830.72560682
2021-04-03,37697.60642776
2021-04-04,26570.07020204
2021-04-05,35274.05835369
2021-04-06,43157.54359253
2021-04-07,36613.49057218
2021-04-08,39114.51908183
2021-04-09,44579.84725704
2021-04-10,34343.57355784
2021-04-11,25980.48420493
2021-04-12,38316.62422987
2021-04-13,44727.42209886
2021-04-14,63910.25674545
2021-04-15,56787.19852328
2021-04-16,83958.67311037
2021-04-17,110402.14039212
2021-04-18,97780.80550962
2021-04-19,124874.33631742
2021-04-20,130991.57885161
2021-04-21,140311.39115055
2021-04-22,112690.12620055
2021-04-23,99595.68117336
2021-04-24,58103.82670033
2021-04-25,40893.83847089
2021-04-26,78102.79036609
2021-04-27,62362.93699301
2021-04-28,52401.55800246
2021-04-29,63849.31097978
2021-04-30,54652.65903753
2021-05-01,42455.60391602
2021-05-02,26094.82225642
2021-05-03,36264.95958301
2021-05-04,30316.80691196
2021-05-05,35721.71262989
2021-05-06,36598.06420771
2021-05-07,34538.02495461
2021-05-08,29864.64728468
2021-05-09,21819.25738995
2021-05-10,32287.40030733
2021-05-11,26560.10161182
2021-05-12,24928.46447466
2021-05-13,22205.69581196
2021-05-14,27450.15025283
2021-05-15,24812.57417322
2021-05-16,18701.64975152
2021-05-17,27833.10320017
2021-05-18,29572.39116681
2021-05-19,38090.69844687
2021-05-20,47202.14065425
2021-05-21,46178.07399486
2021-05-22,33073.5344106
2021-05-23,23733.9865235
2021-05-24,28602.85342621
2021-05-25,26515.16734228
2021-05-26,25054.27816951
2021-05-27,21940.06491501
2021-05-28,21407.68090843
2021-05-29,14387.55840508
2021-05-30,9016.8982891
2021-05-31,11711.95793816
2021-06-01,12169.0462495
2021-06-02,11505.27183257
2021-06-03,13081.96737055
2021-06-04,11975.11168956
2021-06-05,8272.85469731
2021-06-06,5413.5857193
2021-06-07,9278.96503978
2021-06-08,7761.57431145
2021-06-09,9363.20657157
2021-06-10,14534.13620054
2021-06-11,14350.68395039
2021-06-12,9614.32011859
2021-06-13,6431.30018903
2021-06-14,11104.54585963
2021-06-15,11892.24050962
2021-06-16,12506.27655814
2021-06-17,9304.18011817
2021-06-18,9200.10758344
2021-06-19,8545.51366227
2021-06-20,7568.91821564
2021-06-21,12590.05380714
2021-06-22,16778.56350116
2021-06-23,18709.07898401
2021-06-24,15487.83016345
2021-06-25,13337.07916681
2021-06-26,10391.3821
2021-06-27,14880.88132242
2021-06-28,21009.69518078
2021-06-29,21067.72844204
2021-06-30,24236.71611079
2021-07-01,25907.31385372
2021-07-02,22919.63608593
2021-07-03,15970.90528639
2021-07-04,13334.32199192
2021-07-05,12256.60765526
2021-07-06,11325.65783569
2021-07-07,10639.87084955
2021-07-08,6922.84191221
2021-07-09,6812.27558713
2021-07-10,4018.29238691
2021-07-11,5012.3789473
2021-07-12,7659.93021245
2021-07-13,7642.48152985
2021-07-14,4762.49173077
2021-07-15,5675.71421179
2021-07-16,3660.5545407
2021-07-17,2783.13492343
2021-07-18,2658.94946837
2021-07-19,3474.72344301
2021-07-20,4353.26267082
2021-07-21,3120.32080841
2021-07-22,2986.2519484
2021-07-23,4640.46853199
2021-07-24,2819.62802403
2021-07-25,2185.60922761
2021-07-26,4673.64596273
2021-07-27,3567.12462862
2021-07-28,3950.77107395
2021-07-29,3734.55570347
2021-07-30,3476.80791595
2021-07-31,2956.07248418
2021-08-01,2588.82017886
2021-08-02,3732.73939403
2021-08-03,2908.98785496
2021-08-04,4314.83315975
2021-08-05,3667.19410207
2021-08-06,3713.98078693
2021-08-07,2707.39770612
2021-08-08,2760.75397026
2021-08-09,4020.97052272
2021-08-10,3854.23006939
2021-08-11,4160.92812713
2021-08-12,3812.99830214
2021-08-13,7670.92675685
2021-08-14,3126.73194928
2021-08-15,2479.44052432
2021-08-16,4743.43788709
2021-08-17,4177.23865992
2021-08-18,5157.30875121
2021-08-19,3796.77585271
2021-08-20,4710.70782034
2021-08-21,3294.56301888
2021-08-22,3459.07529453
2021-08-23,3631.27495946
2021-08-24,4753.36339875
2021-08-25,3877.91014459
2021-08-26,3744.95190416
2021-08-27,3904.81948594
2021-08-28,3710.19958783
2021-08-29,2723.34530758
2021-08-30,4461.82559477
2021-08-31,4514.59758665
2021-09-01,6191.90670693
2021-09-02,6659.67023595
2021-09-03,6231.17190056
2021-09-04,3872.24181129
2021-09-05,3220.59559085
2021-09-06,5175.64292814
2021-09-07,5938.57516228
2021-09-08,4792.34832079
2021-09-09,4787.50473839
2021-09-10,4759.5982439
2021-09-11,3322.42707056
2021-09-12,2662.28415654
2021-09-13,4300.30129263
2021-09-14,4078.00627569
2021-09-15,5730.80931682
2021-09-16,5908.11631622
2021-09-17,4846.5597276
2021-09-18,3608.77949541
2021-09-19,2458.6031617
2021-09-20,3752.65468304
2021-09-21,5097.05088793
2021-09-22,4454.5570638
2021-09-23,3680.90586655
2021-09-24,4681.36854211
2021-09-25,2528.90885455
2021-09-26,2608.27332341
2021-09-27,3546.35163553
2021-09-28,3758.4098239
2021-09-29,3634.97135498
2021-09-30,3736.34498358
2021-10-01,5409.8832851
2021-10-02,2779.67582984
2021-10-03,3201.71789429
2021-10-04,4236.69321713
2021-10-05,4679.55390243
2021-10-06,7353.35169908
2021-10-07,10381.996552
2021-10-08,9380.16062314
2021-10-09,5359.76109243
2021-10-10,4419.15866207
2021-10-11,8068.84771254
2021-10-12,8055.75286478
2021-10-13,5580.80346469
2021-10-14,6849.77085337
2021-10-15,8652.99306859
2021-10-16,7228.830737
2021-10-17,4311.90882182
2021-10-18,6607.15598441
2021-10-19,6076.62755956
2021-10-20,8234.75932788
2021-10-21,8803.03205232
2021-10-22,6345.92445149
2021-10-23,4695.68027311
2021-10-24,3560.53334428
2021-10-25,4832.83220893
2021-10-26,5699.47723019
2021-10-27,4742.4661485
2021-10-28,5125.30964979
2021-10-29,5639.57038711
2021-10-30,4141.57831682
2021-10-31,3945.38831496
2021-11-01,6339.20257596
2021-11-02,6960.19017641
2021-11-03,6208.54410896
2021-11-04,7070.55023329
2021-11-05,6944.83215226
2021-11-06,4258.55944801
2021-11-07,3912.80777073
2021-11-08,7861.66240471
2021-11-09,10333.39407002
2021-11-10,8275.22452378
2021-11-11,6390.43977775
2021-11-12,6717.8586961
2021-11-13,4477.75039522
2021-11-14,3558.99791897
2021-11-15,5452.0541106
2021-11-16,5259.10387509
2021-11-17,5408.98456188
2021-11-18,4810.48636469
2021-11-19,5527.6615133
2021-11-20,5242.44376847
2021-11-21,4137.28180008
2021-11-22,5006.27191502
2021-11-23,5305.33665996
2021-11-24,5067.27229041
2021-11-25,6671.26013322
2021-11-26,6120.72215466
2021-11-27,3228.08095543
2021-11-28,2890.55676196
2021-11-29,4486.02491314
2021-11-30,5415.43397586
2021-12-01,8618.92439486
2021-12-02,6901.33415363
2021-12-03,4412.98838268
2021-12-04,5467.69745751
2021-12-05,6464.39032086
2021-12-06,3685.14973953
2021-12-07,3772.55353197
2021-12-08,3098.01296511
2021-12-09,3617.94963383
2021-12-10,3583.22672252
2021-12-11,2545.94243231
2021-12-12,2318.08860838
2021-12-13,4388.98072622
2021-12-14,3739.94547541
2021-12-15,3962.81597926
2021-12-16,4419.11993352
2021-12-17,4097.76532226
2021-12-18,3196.99726323
2021-12-19,2209.72781824
2021-12-20,3543.25301536
2021-12-21,3577.65067434
2021-12-22,3588.34503082
2021-12-23,3558.94397882
2021-12-24,4079.19497796
2021-12-25,2878.31270056
2021-12-26,2904.06686969
2021-12-27,4550.69940531
2021-12-28,6496.08406029
2021-12-29,5383.8208239
2021-12-30,7002.34666004
2021-12-31,5736.23712666
2022-01-01,2549.61671576
2022-01-02,2768.98424431
2022-01-03,3871.82344966
2022-01-04,4198.02250404
2022-01-05,4836.74726356
2022-01-06,4496.12885374
2022-01-07,4288.1571331
2022-01-08,2802.80985444
2022-01-09,2337.78536067
2022-01-10,3352.63169489
2022-01-11,3129.49434317
2022-01-12,3627.78759757
2022-01-13,2528.9762887
2022-01-14,2601.04208179
2022-01-15,1931.38116829
2022-01-16,1567.90057988
2022-01-17,2398.01607837
2022-01-18,2919.50263828
2022-01-19,2098.69388378
2022-01-20,2486.14856182
2022-01-21,3498.58167801
2022-01-22,2951.77090488
2022-01-23,1929.81268589
2022-01-24,2721.16920941
2022-01-25,2609.46679164
2022-01-26,3457.10603011
2022-01-27,3236.71156585
2022-01-28,3015.04487136
2022-01-29,3128.32575513
2022-01-30,2739.8677963
2022-01-31,3435.84194211
2022-02-01,3683.98888277
2022-02-02,3051.08122718
2022-02-03,2655.46926744
2022-02-04,4222.6200272
2022-02-05,4930.18782975
2022-02-06,2737.44649153
2022-02-07,4634.77242429
2022-02-08,4122.04448631
2022-02-09,4581.4232042
2022-02-10,5914.41664919
2022-02-11,5085.29765363
2022-02-12,2802.88296232
2022-02-13,2332.89729266
2022-02-14,3084.88492858
2022-02-15,3132.29787928
2022-02-16,2843.61828603
2022-02-17,2687.30690949
2022-02-18,2834.35103388
2022-02-19,1848.07770404
2022-02-20,1539.37349658
2022-02-21,2986.05131464
2022-02-22,2254.55210433
2022-02-23,2056.8135994
2022-02-24,2808.88149766
2022-02-25,3336.73643661
2022-02-26,2113.7995532
2022-02-27,1977.5699267
2022-02-28,2417.88571644
2022-03-01,5252.5596753
2022-03-02,9486.72261261
2022-03-03,5896.95408575
2022-03-04,4503.42772157
2022-03-05,3586.39107282
2022-03-06,2816.14929226
2022-03-07,2920.8097697
2022-03-08,2764.09233279
2022-03-09,3405.60408996
2022-03-10,3181.35174102
2022-03-11,3114.61198133
2022-03-12,1976.25765543
2022-03-13,1743.77178731
2022-03-14,2615.0967976
2022-03-15,2756.47685331
2022-03-16,2659.52112121
2022-03-17,2701.82464846
2022-03-18,3035.8641299
2022-03-19,2172.30004695
2022-03-20,1744.84445909
2022-03-21,2548.97709963
2022-03-22,3083.96591066
2022-03-23,3158.23353674
2022-03-24,3455.14286086
2022-03-25,3665.14670791
2022-03-26,2256.41880715
2022-03-27,2567.89462245
2022-03-28,3221.63697449
2022-03-29,3136.75190123
2022-03-30,3907.05741686
2022-03-31,5581.82962169
2022-04-01,6356.98719363
2022-04-02,4455.12679509
2022-04-03,3479.84310109
2022-04-04,3653.77664888
2022-04-05,3471.49241242
2022-04-06,3053.08923913
2022-04-07,3163.16240884
2022-04-08,3704.80479199
2022-04-09,2261.0874135
2022-04-10,2086.62319063
2022-04-11,3141.88708794
2022-04-12,2797.40466062
2022-04-13,3443.94353092
2022-04-14,3251.18873116
2022-04-15,2256.72399449
2022-04-16,1936.05697836
2022-04-17,1304.77216087
2022-04-18,2524.55749586
2022-04-19,3106.14778562
2022-04-20,2304.89670287
2022-04-21,2684.17745038
2022-04-22,3249.51569962
2022-04-23,1997.20646052
2022-04-24,1557.32173815
2022-04-25,3102.1687542
2022-04-26,3183.47074589
2022-04-27,2551.47505313
2022-04-28,3387.73924986
2022-04-29,3540.04488154
2022-04-30,2686.00793693
2022-05-01,1781.26175056
2022-05-02,2571.96984393
2022-05-03,2461.54213541
2022-05-04,3378.14281409
2022-05-05,5459.94293697
2022-05-06,4314.30000767
2022-05-07,3456.06755024
2022-05-08,2728.82846538
2022-05-09,4122.84710556
2022-05-10,3574.99783097
2022-05-11,4502.1511256
2022-05-12,6254.7799834
2022-05-13,6265.25932667
2022-05-14,5333.17784297
2022-05-15,4019.96309679
2022-05-16,3827.37660704
2022-05-17,3896.35814871
2022-05-18,3640.39232298
2022-05-19,4155.2481268
2022-05-20,3969.2610378
2022-05-21,2615.46487571
2022-05-22,2849.83591355
2022-05-23,2978.50280126
2022-05-24,3949.3949102
2022-05-25,4018.07084679
2022-05-26,3675.17231966
2022-05-27,3648.76613691
2022-05-28,2307.72318376
2022-05-29,1949.73134702
2022-05-30,2655.03937922
2022-05-31,2978.26558959
2022-06-01,4272.15870755
2022-06-02,4699.44638917
2022-06-03,3782.2225757
2022-06-04,2687.52098201
2022-06-05,1930.65179873
2022-06-06,2649.49524374
2022-06-07,2190.90856858
2022-06-08,1851.82093409
2022-06-09,2086.44078622
2022-06-10,2720.27842503
2022-06-11,2111.85441381
2022-06-12,2113.125506
2022-06-13,5027.62349467
2022-06-14,3956.13711289
2022-06-15,3335.95856879
2022-06-16,4180.41429298
2022-06-17,4179.71338279
2022-06-18,2583.28515425
2022-06-19,1874.26078597
2022-06-20,2337.98826117
2022-06-21,2289.40363798
2022-06-22,2668.28975225
2022-06-23,2000.15845967
2022-06-24,2645.10556452
2022-06-25,1882.38956495
2022-06-26,1973.01209216
2022-06-27,2222.97178891
2022-06-28,1998.64590317
2022-06-29,1797.44071695
2022-06-30,1861.50818772
2022-07-01,2634.21983135
2022-07-02,1853.96317719
2022-07-03,1236.80789538
2022-07-04,1858.76768426
2022-07-05,3334.88479918
2022-07-06,3901.40162528
2022-07-07,3239.77654726
2022-07-08,3359.21607792
2022-07-09,2556.11369141
2022-07-10,1757.9437463
2022-07-11,2552.02914815
2022-07-12,2273.25633779
2022-07-13,4106.10758497
2022-07-14,5137.74004739
2022-07-15,3819.96988387
2022-07-16,2582.72068922
2022-07-17,2700.64456008
2022-07-18,3728.24834962
2022-07-19,4359.42285265
2022-07-20,4796.35215119
2022-07-21,3992.6117373
2022-07-22,3812.60124887
2022-07-23,1964.50420569
2022-07-24,1541.62908319
2022-07-25,1956.07631262
2022-07-26,1912.37678732
2022-07-27,1598.97023258
2022-07-28,2677.93759703
2022-07-29,2480.87971684
2022-07-30,2330.3586227
2022-07-31,1709.30896424
2022-08-01,2463.85554307
2022-08-02,2250.80715557
2022-08-03,2493.51227433
2022-08-04,3035.59048194
2022-08-05,3011.07379858
2022-08-06,1951.88602617
2022-08-07,1612.6041782
2022-08-08,2573.67379317
2022-08-09,3743.13949494
2022-08-10,3022.86009537
2022-08-11,3249.01829386
2022-08-12,2690.35606439
2022-08-13,2041.68468957
2022-08-14,1462.37231081
2022-08-15,1755.37436609
2022-08-16,1909.19153222
2022-08-17,2787.94902881
2022-08-18,2430.56337505
2022-08-19,1687.77277844
2022-08-20,1284.39238107
2022-08-21,1160.68878123
2022-08-22,1545.05603202
2022-08-23,1430.75842653
2022-08-24,1439.72305858
2022-08-25,1481.0054652
2022-08-26,1356.2122176
2022-08-27,1218.81901861
2022-08-28,930.74238936
2022-08-29,1404.6144886
2022-08-30,1500.10135363
2022-08-31,1805.62679873
2022-09-01,2127.70977713
2022-09-02,2844.55002731
2022-09-03,1959.34170826
2022-09-04,1233.95228868
2022-09-05,1817.85310521
2022-09-06,2101.45591786
2022-09-07,1916.75053908
2022-09-08,2332.73362594
2022-09-09,2479.68706815
2022-09-10,1691.39569313
2022-09-11,1206.68597812
2022-09-12,1881.47205712
2022-09-13,2416.96600355
2022-09-14,2723.33892455
2022-09-15,2349.20226319
2022-09-16,2936.21249242
2022-09-17,1977.41965296
2022-09-18,1568.81156539
2022-09-19,1921.20573582
2022-09-20,1856.63618217
2022-09-21,1889.53107829
2022-09-22,1919.45303093
2022-09-23,2220.04594795
2022-09-24,1464.38643166
2022-09-25,1357.48086416
2022-09-26,1837.59115785
2022-09-27,2561.96188808
2022-09-28,1792.76565906
2022-09-29,2017.47216577
2022-09-30,1919.99675424
2022-10-01,1314.56516042
2022-10-02,1106.10764492
2022-10-03,1443.28226177
2022-10-04,1256.55446754
2022-10-05,1058.31452016
2022-10-06,1287.97672083
2022-10-07,1223.12144592
2022-10-08,744.05585047
2022-10-09,730.3417681
2022-10-10,930.27949661
2022-10-11,1074.5206669
2022-10-12,1316.14834436
2022-10-13,1968.76536488
2022-10-14,1871.67805323
2022-10-15,1170.74565987
2022-10-16,1093.27750726
2022-10-17,1692.24293158
2022-10-18,2290.68310037
2022-10-19,2128.33638949
2022-10-20,1686.78729281
2022-10-21,1441.71293387
2022-10-22,1307.97848221
2022-10-23,965.57778257
2022-10-24,1699.86631884
2022-10-25,2728.2423484
2022-10-26,3123.56749382
2022-10-27,2649.94249715
2022-10-28,2406.41363602
2022-10-29,2132.12942177
2022-10-30,1953.54493427
2022-10-31,1826.77376491
2022-11-01,2128.16364783
2022-11-02,2792.37468192
2022-11-03,2336.27680275
2022-11-04,3165.41778836
2022-11-05,2262.98300332
2022-11-06,2131.79904154
2022-11-07,2288.15361053
2022-11-08,2613.11176131
2022-11-09,2888.05436708
2022-11-10,2815.70439182
2022-11-11,2794.6031052
2022-11-12,1632.0730227
2022-11-13,2108.60615558
2022-11-14,3062.41668854
2022-11-15,3941.75580778
2022-11-16,3947.98378279
2022-11-17,4157.05330711
2022-11-18,5262.85034308
2022-11-19,3061.76892767
2022-11-20,2163.39706759
2022-11-21,3148.22619379
2022-11-22,3394.84591812
2022-11-23,3368.20018748
2022-11-24,3596.71685086
2022-11-25,3627.97183163
2022-11-26,3593.03446256
2022-11-27,2162.34305811
2022-11-28,2674.61690668
2022-11-29,2913.43907363
2022-11-30,3324.94587068
2022-12-01,3264.91117861
2022-12-02,3905.50728056
2022-12-03,2991.22554485
2022-12-04,2054.48694679
2022-12-05,2506.86377132
2022-12-06,2831.9394311
2022-12-07,1798.09258442
2022-12-08,1509.75816475
2022-12-09,1555.25861004
2022-12-10,1366.01847654
2022-12-11,956.02443833
2022-12-12,1501.70342026
2022-12-13,1404.34870718
2022-12-14,1826.1145387
2022-12-15,2574.34918901
2022-12-16,2169.26320691
2022-12-17,2109.35116558
2022-12-18,1336.45836168
2022-12-19,2213.66959398
2022-12-20,2167.19172339
2022-12-21,1944.76357694
2022-12-22,2127.99554748
2022-12-23,2214.92668253
2022-12-24,3335.9710884
2022-12-25,1634.73050701
2022-12-26,2290.42908698
2022-12-27,3478.54264876
2022-12-28,2047.42737627
2022-12-29,2422.11603329
2022-12-30,2281.21601132
2022-12-31,1293.66560374
2023-01-01,759.64405267
2023-01-02,944.2599358
2023-01-03,1378.56642495
2023-01-04,1738.70732402
2023-01-05,1529.87321951
2023-01-06,1233.78159943
2023-01-07,923.38069822
2023-01-08,751.20553108
2023-01-09,1232.99427526
2023-01-10,1142.2667348
2023-01-11,1476.48068909
2023-01-12,2016.66804091
2023-01-13,1999.87887435
2023-01-14,1706.79684686
2023-01-15,1017.59084108
2023-01-16,1474.75157021
2023-01-17,1761.37841516
2023-01-18,2423.45673647
2023-01-19,2336.20246087
2023-01-20,3173.01832074
2023-01-21,2707.68575413
2023-01-22,2075.25918378
2023-01-23,2158.41921508
2023-01-24,3013.49546128
2023-01-25,1680.95336786
2023-01-26,1799.43116711
2023-01-27,2140.24412959
2023-01-28,1592.00894226
2023-01-29,1233.39739193
2023-01-30,1894.98404667
2023-01-31,3722.01649372
2023-02-01,3737.20972148
2023-02-02,3590.330284
2023-02-03,4292.59143372
2023-02-04,3501.21430727
2023-02-05,2128.06878972
2023-02-06,2853.31105906
2023-02-07,3594.51179426
2023-02-08,3075.50770645
2023-02-09,2996.21216534
2023-02-10,3971.92810543
2023-02-11,3252.37999959
2023-02-12,2593.82205298
2023-02-13,3369.88816818
2023-02-14,3678.29067796
2023-02-15,4935.26361776
2023-02-16,4297.23936617
2023-02-17,3892.5123331
2023-02-18,2922.93752849
2023-02-19,2341.64824103
2023-02-20,3001.45594599
2023-02-21,2559.06744296
2023-02-22,3161.19901481
2023-02-23,2679.84317493
2023-02-24,3234.13056973
2023-02-25,3438.06009486
2023-02-26,2085.76975295
2023-02-27,3791.26217534
2023-02-28,4405.29405766
2023-03-01,3585.85505594
2023-03-02,3892.72676191
2023-03-03,3723.68907187
2023-03-04,2965.55157204
2023-03-05,2533.08181805
2023-03-06,4082.64542697
2023-03-07,3469.45037143
2023-03-08,4351.05505902
2023-03-09,7086.54675775
2023-03-10,6451.19537794
2023-03-11,3356.14561721
2023-03-12,2743.16375207
2023-03-13,3844.58198854
2023-03-14,6356.79911369
2023-03-15,5628.91679337
2023-03-16,6159.47023291
2023-03-17,7638.52005179
2023-03-18,5892.64757367
2023-03-19,5309.46445219
2023-03-20,5371.26942843
2023-03-21,5575.37250528
2023-03-22,6230.32918595
2023-03-23,5945.41823229
2023-03-24,7643.8297749
2023-03-25,5804.75306451
2023-03-26,4211.99345958
2023-03-27,4306.07387456
2023-03-28,5653.60566822
2023-03-29,5271.99457757
2023-03-30,5035.8045849
2023-03-31,6527.40606451
2023-04-01,6405.86976538
2023-04-02,4641.20398948
2023-04-03,5918.89602437
2023-04-04,5864.69238875
2023-04-05,6530.18784041
2023-04-06,5763.73304398
2023-04-07,5313.36906728
2023-04-08,4169.74128439
2023-04-09,3245.78702494
2023-04-10,5073.63641211
2023-04-11,6073.47226635
2023-04-12,4614.35317205
2023-04-13,5524.27333508
2023-04-14,6053.36084343
2023-04-15,4075.45345454
2023-04-16,3899.82963186
2023-04-17,3988.24789854
2023-04-18,3676.8855961
2023-04-19,4434.66510659
2023-04-20,4570.19738512
2023-04-21,4641.78514519
2023-04-22,3016.77124181
2023-04-23,2565.45156129
2023-04-24,4002.36566476
2023-04-25,5888.69162666
2023-04-26,7361.40616906
2023-04-27,9379.09681047
2023-04-28,9150.28493138
2023-04-29,9155.8175865
2023-04-30,9446.62464403
2023-05-01,10787.00591692
2023-05-02,25138.45939938
2023-05-03,25139.9416868
2023-05-04,22510.42746336
2023-05-05,33263.58343955
2023-05-06,35613.83455111
2023-05-07,83953.28587654
2023-05-08,129640.50202854
2023-05-09,80540.32271414
2023-05-10,55505.03254959
2023-05-11,35084.47632041
2023-05-12,32532.44853652
2023-05-13,20128.34888827
2023-05-14,13652.26048288
2023-05-15,16717.34669529
2023-05-16,19995.73799617
2023-05-17,15726.20359823
2023-05-18,20542.9933786
2023-05-19,20877.8789076
2023-05-20,17518.07361301
2023-05-21,12767.24939868
2023-05-22,13226.37650292
2023-05-23,12339.51408581
2023-05-24,12230.09981514
2023-05-25,16011.28978093
2023-05-26,16988.37238053
2023-05-27,11442.10173575
2023-05-28,10688.97917512
2023-05-29,12225.49218376
2023-05-30,14411.97342711
2023-05-31,13233.37819167
2023-06-01,14303.44382579
2023-06-02,12343.95968541
2023-06-03,9235.94415745
2023-06-04,7067.51809679
2023-06-05,11022.79756368
2023-06-06,14377.83183755
2023-06-07,19315.89365633
2023-06-08,11961.02732435
2023-06-09,11497.92899152
2023-06-10,8331.77533234
2023-06-11,5569.45258623
2023-06-12,7008.6514214
2023-06-13,6584.88337238
2023-06-14,8505.82200221
2023-06-15,6959.37824193
2023-06-16,7695.15274272
2023-06-17,7578.09853476
2023-06-18,5351.31402501
2023-06-19,5831.26843004
2023-06-20,7453.88524092
2023-06-21,10687.74260089
2023-06-22,9765.45924077
2023-06-23,9754.78600516
2023-06-24,7080.35230083
2023-06-25,5880.70568445
2023-06-26,6720.05678803
2023-06-27,6909.34073254
2023-06-28,8379.90364135
2023-06-29,7727.22114911
2023-06-30,6712.39159363
2023-07-01,5838.1568821
2023-07-02,4251.56342398
2023-07-03,5742.24196264
2023-07-04,4985.10269362
2023-07-05,4213.51059941
2023-07-06,4326.97380909
2023-07-07,3321.87217069
2023-07-08,2502.81692168
2023-07-09,2361.99015565
2023-07-10,3195.35374476
2023-07-11,3832.43461463
2023-07-12,4096.4943946
2023-07-13,5053.62420595
2023-07-14,5095.36831956
2023-07-15,3677.99374104
2023-07-16,3016.77654798
2023-07-17,3820.58814136
2023-07-18,3528.14765309
2023-07-19,3680.21955844
2023-07-20,5331.11926121
2023-07-21,6115.34112523
2023-07-22,10243.12007034
