date,timestamp_utc,Fees per Transaction (Mean)
2019-10-31,2019-10-31T00:00:00Z,0.00012077
2019-11-01,2019-11-01T00:00:00Z,0.00012715
2019-11-02,2019-11-02T00:00:00Z,9.739e-05
2019-11-03,2019-11-03T00:00:00Z,8.859e-05
2019-11-04,2019-11-04T00:00:00Z,0.00015534
2019-11-05,2019-11-05T00:00:00Z,0.00013145
2019-11-06,2019-11-06T00:00:00Z,0.00012292
2019-11-07,2019-11-07T00:00:00Z,0.00012251
2019-11-08,2019-11-08T00:00:00Z,0.00013134
2019-11-09,2019-11-09T00:00:00Z,9.621e-05
2019-11-10,2019-11-10T00:00:00Z,7.968e-05
2019-11-11,2019-11-11T00:00:00Z,9.053e-05
2019-11-12,2019-11-12T00:00:00Z,9.512e-05
2019-11-13,2019-11-13T00:00:00Z,0.00010764
2019-11-14,2019-11-14T00:00:00Z,8.472e-05
2019-11-15,2019-11-15T00:00:00Z,9.123e-05
2019-11-16,2019-11-16T00:00:00Z,8.095e-05
2019-11-17,2019-11-17T00:00:00Z,7.979e-05
2019-11-18,2019-11-18T00:00:00Z,9.138e-05
2019-11-19,2019-11-19T00:00:00Z,0.00010495
2019-11-20,2019-11-20T00:00:00Z,8.526e-05
2019-11-21,2019-11-21T00:00:00Z,0.00011383
2019-11-22,2019-11-22T00:00:00Z,0.00012893
2019-11-23,2019-11-23T00:00:00Z,7.036e-05
2019-11-24,2019-11-24T00:00:00Z,6.367e-05
2019-11-25,2019-11-25T00:00:00Z,0.00011522
2019-11-26,2019-11-26T00:00:00Z,0.00012413
2019-11-27,2019-11-27T00:00:00Z,0.00010666
2019-11-28,2019-11-28T00:00:00Z,8.457e-05
2019-11-29,2019-11-29T00:00:00Z,0.00010511
2019-11-30,2019-11-30T00:00:00Z,9.819e-05
2019-12-01,2019-12-01T00:00:00Z,7.982e-05
2019-12-02,2019-12-02T00:00:00Z,8.294e-05
2019-12-03,2019-12-03T00:00:00Z,7.575e-05
2019-12-04,2019-12-04T00:00:00Z,8.764e-05
2019-12-05,2019-12-05T00:00:00Z,7.465e-05
2019-12-06,2019-12-06T00:00:00Z,7.941e-05
2019-12-07,2019-12-07T00:00:00Z,6.333e-05
2019-12-08,2019-12-08T00:00:00Z,5.204e-05
2019-12-09,2019-12-09T00:00:00Z,6.961e-05
2019-12-10,2019-12-10T00:00:00Z,7.259e-05
2019-12-11,2019-12-11T00:00:00Z,8.452e-05
2019-12-12,2019-12-12T00:00:00Z,7.24e-05
2019-12-13,2019-12-13T00:00:00Z,6.963e-05
2019-12-14,2019-12-14T00:00:00Z,5.238e-05
2019-12-15,2019-12-15T00:00:00Z,7.765e-05
2019-12-16,2019-12-16T00:00:00Z,6.779e-05
2019-12-17,2019-12-17T00:00:00Z,7.185e-05
2019-12-18,2019-12-18T00:00:00Z,8.749e-05
2019-12-19,2019-12-19T00:00:00Z,8.99e-05
2019-12-20,2019-12-20T00:00:00Z,7.662e-05
2019-12-21,2019-12-21T00:00:00Z,5.342e-05
2019-12-22,2019-12-22T00:00:00Z,4.558e-05
2019-12-23,2019-12-23T00:00:00Z,6.193e-05
2019-12-24,2019-12-24T00:00:00Z,6.065e-05
2019-12-25,2019-12-25T00:00:00Z,5.37e-05
2019-12-26,2019-12-26T00:00:00Z,6.391e-05
2019-12-27,2019-12-27T00:00:00Z,5.315e-05
2019-12-28,2019-12-28T00:00:00Z,4.63e-05
2019-12-29,2019-12-29T00:00:00Z,4.507e-05
2019-12-30,2019-12-30T00:00:00Z,4.903e-05
2019-12-31,2019-12-31T00:00:00Z,5.06e-05
2020-01-01,2020-01-01T00:00:00Z,3.964e-05
2020-01-02,2020-01-02T00:00:00Z,4.665e-05
2020-01-03,2020-01-03T00:00:00Z,5.181e-05
2020-01-04,2020-01-04T00:00:00Z,4.289e-05
2020-01-05,2020-01-05T00:00:00Z,4.133e-05
2020-01-06,2020-01-06T00:00:00Z,6.854e-05
2020-01-07,2020-01-07T00:00:00Z,7.433e-05
2020-01-08,2020-01-08T00:00:00Z,9.699e-05
2020-01-09,2020-01-09T00:00:00Z,9.252e-05
2020-01-10,2020-01-10T00:00:00Z,9.851e-05
2020-01-11,2020-01-11T00:00:00Z,5.951e-05
2020-01-12,2020-01-12T00:00:00Z,5.135e-05
2020-01-13,2020-01-13T00:00:00Z,6.049e-05
2020-01-14,2020-01-14T00:00:00Z,7.561e-05
2020-01-15,2020-01-15T00:00:00Z,9.431e-05
2020-01-16,2020-01-16T00:00:00Z,7.321e-05
2020-01-17,2020-01-17T00:00:00Z,7.502e-05
2020-01-18,2020-01-18T00:00:00Z,6.188e-05
2020-01-19,2020-01-19T00:00:00Z,5.82e-05
2020-01-20,2020-01-20T00:00:00Z,5.66e-05
2020-01-21,2020-01-21T00:00:00Z,6.513e-05
2020-01-22,2020-01-22T00:00:00Z,6.601e-05
2020-01-23,2020-01-23T00:00:00Z,6.38e-05
2020-01-24,2020-01-24T00:00:00Z,5.132e-05
2020-01-25,2020-01-25T00:00:00Z,3.992e-05
2020-01-26,2020-01-26T00:00:00Z,4.049e-05
2020-01-27,2020-01-27T00:00:00Z,7.089e-05
2020-01-28,2020-01-28T00:00:00Z,6.763e-05
2020-01-29,2020-01-29T00:00:00Z,6e-05
2020-01-30,2020-01-30T00:00:00Z,5.91e-05
2020-01-31,2020-01-31T00:00:00Z,6.74e-05
2020-02-01,2020-02-01T00:00:00Z,5.759e-05
2020-02-02,2020-02-02T00:00:00Z,5.83e-05
2020-02-03,2020-02-03T00:00:00Z,6.508e-05
2020-02-04,2020-02-04T00:00:00Z,7.683e-05
2020-02-05,2020-02-05T00:00:00Z,6.905e-05
2020-02-06,2020-02-06T00:00:00Z,8.599e-05
2020-02-07,2020-02-07T00:00:00Z,9.414e-05
2020-02-08,2020-02-08T00:00:00Z,6.705e-05
2020-02-09,2020-02-09T00:00:00Z,6.255e-05
2020-02-10,2020-02-10T00:00:00Z,9.256e-05
2020-02-11,2020-02-11T00:00:00Z,9.515e-05
2020-02-12,2020-02-12T00:00:00Z,0.00010857
2020-02-13,2020-02-13T00:00:00Z,0.00010437
2020-02-14,2020-02-14T00:00:00Z,9.871e-05
2020-02-15,2020-02-15T00:00:00Z,8.85e-05
2020-02-16,2020-02-16T00:00:00Z,7.395e-05
2020-02-17,2020-02-17T00:00:00Z,7.411e-05
2020-02-18,2020-02-18T00:00:00Z,9.105e-05
2020-02-19,2020-02-19T00:00:00Z,9.391e-05
2020-02-20,2020-02-20T00:00:00Z,8.783e-05
2020-02-21,2020-02-21T00:00:00Z,6.959e-05
2020-02-22,2020-02-22T00:00:00Z,6.019e-05
2020-02-23,2020-02-23T00:00:00Z,5.823e-05
2020-02-24,2020-02-24T00:00:00Z,6.973e-05
2020-02-25,2020-02-25T00:00:00Z,7.339e-05
2020-02-26,2020-02-26T00:00:00Z,8.883e-05
2020-02-27,2020-02-27T00:00:00Z,7.961e-05
2020-02-28,2020-02-28T00:00:00Z,7.134e-05
2020-02-29,2020-02-29T00:00:00Z,6.02e-05
2020-03-01,2020-03-01T00:00:00Z,4.665e-05
2020-03-02,2020-03-02T00:00:00Z,6.694e-05
2020-03-03,2020-03-03T00:00:00Z,7.223e-05
2020-03-04,2020-03-04T00:00:00Z,6.765e-05
2020-03-05,2020-03-05T00:00:00Z,6.976e-05
2020-03-06,2020-03-06T00:00:00Z,7.874e-05
2020-03-07,2020-03-07T00:00:00Z,5.92e-05
2020-03-08,2020-03-08T00:00:00Z,5.336e-05
2020-03-09,2020-03-09T00:00:00Z,7.358e-05
2020-03-10,2020-03-10T00:00:00Z,8.478e-05
2020-03-11,2020-03-11T00:00:00Z,0.00010287
2020-03-12,2020-03-12T00:00:00Z,0.00016914
2020-03-13,2020-03-13T00:00:00Z,0.00030474
2020-03-14,2020-03-14T00:00:00Z,0.00018901
2020-03-15,2020-03-15T00:00:00Z,0.00019859
2020-03-16,2020-03-16T00:00:00Z,0.00022779
2020-03-17,2020-03-17T00:00:00Z,0.00022376
2020-03-18,2020-03-18T00:00:00Z,0.00025425
2020-03-19,2020-03-19T00:00:00Z,0.00025776
2020-03-20,2020-03-20T00:00:00Z,0.00028117
2020-03-21,2020-03-21T00:00:00Z,0.00019156
2020-03-22,2020-03-22T00:00:00Z,0.00015951
2020-03-23,2020-03-23T00:00:00Z,0.00019801
2020-03-24,2020-03-24T00:00:00Z,0.00016095
2020-03-25,2020-03-25T00:00:00Z,0.00020818
2020-03-26,2020-03-26T00:00:00Z,0.00018812
2020-03-27,2020-03-27T00:00:00Z,0.00015043
2020-03-28,2020-03-28T00:00:00Z,0.00011984
2020-03-29,2020-03-29T00:00:00Z,9.052e-05
2020-03-30,2020-03-30T00:00:00Z,9.485e-05
2020-03-31,2020-03-31T00:00:00Z,0.00010019
2020-04-01,2020-04-01T00:00:00Z,9.493e-05
2020-04-02,2020-04-02T00:00:00Z,8.365e-05
2020-04-03,2020-04-03T00:00:00Z,9.269e-05
2020-04-04,2020-04-04T00:00:00Z,6.586e-05
2020-04-05,2020-04-05T00:00:00Z,5.685e-05
2020-04-06,2020-04-06T00:00:00Z,7.488e-05
2020-04-07,2020-04-07T00:00:00Z,8.101e-05
2020-04-08,2020-04-08T00:00:00Z,7.912e-05
2020-04-09,2020-04-09T00:00:00Z,8.13e-05
2020-04-10,2020-04-10T00:00:00Z,7.207e-05
2020-04-11,2020-04-11T00:00:00Z,5.552e-05
2020-04-12,2020-04-12T00:00:00Z,5.633e-05
2020-04-13,2020-04-13T00:00:00Z,5.815e-05
2020-04-14,2020-04-14T00:00:00Z,7.509e-05
2020-04-15,2020-04-15T00:00:00Z,8.56e-05
2020-04-16,2020-04-16T00:00:00Z,8.874e-05
2020-04-17,2020-04-17T00:00:00Z,8.99e-05
2020-04-18,2020-04-18T00:00:00Z,6.666e-05
2020-04-19,2020-04-19T00:00:00Z,6.183e-05
2020-04-20,2020-04-20T00:00:00Z,7.074e-05
2020-04-21,2020-04-21T00:00:00Z,7.524e-05
2020-04-22,2020-04-22T00:00:00Z,9.107e-05
2020-04-23,2020-04-23T00:00:00Z,0.00012503
2020-04-24,2020-04-24T00:00:00Z,0.00011585
2020-04-25,2020-04-25T00:00:00Z,9.91e-05
2020-04-26,2020-04-26T00:00:00Z,8.212e-05
2020-04-27,2020-04-27T00:00:00Z,9.027e-05
2020-04-28,2020-04-28T00:00:00Z,8.597e-05
2020-04-29,2020-04-29T00:00:00Z,0.00015615
2020-04-30,2020-04-30T00:00:00Z,0.00033146
2020-05-01,2020-05-01T00:00:00Z,0.0003237
2020-05-02,2020-05-02T00:00:00Z,0.00023809
2020-05-03,2020-05-03T00:00:00Z,0.00020342
2020-05-04,2020-05-04T00:00:00Z,0.00020574
2020-05-05,2020-05-05T00:00:00Z,0.00021859
2020-05-06,2020-05-06T00:00:00Z,0.00020567
2020-05-07,2020-05-07T00:00:00Z,0.00025836
2020-05-08,2020-05-08T00:00:00Z,0.00032181
2020-05-09,2020-05-09T00:00:00Z,0.0002788
2020-05-10,2020-05-10T00:00:00Z,0.00022076
2020-05-11,2020-05-11T00:00:00Z,0.00028986
2020-05-12,2020-05-12T00:00:00Z,0.00031823
2020-05-13,2020-05-13T00:00:00Z,0.00036694
2020-05-14,2020-05-14T00:00:00Z,0.00054197
2020-05-15,2020-05-15T00:00:00Z,0.000521
2020-05-16,2020-05-16T00:00:00Z,0.0003654
2020-05-17,2020-05-17T00:00:00Z,0.00042521
2020-05-18,2020-05-18T00:00:00Z,0.0005991
2020-05-19,2020-05-19T00:00:00Z,0.00066361
2020-05-20,2020-05-20T00:00:00Z,0.00068693
2020-05-21,2020-05-21T00:00:00Z,0.00067538
2020-05-22,2020-05-22T00:00:00Z,0.00056927
2020-05-23,2020-05-23T00:00:00Z,0.00040144
2020-05-24,2020-05-24T00:00:00Z,0.0003425
2020-05-25,2020-05-25T00:00:00Z,0.00034761
2020-05-26,2020-05-26T00:00:00Z,0.00027219
2020-05-27,2020-05-27T00:00:00Z,0.00026606
2020-05-28,2020-05-28T00:00:00Z,0.00029469
2020-05-29,2020-05-29T00:00:00Z,0.00033511
2020-05-30,2020-05-30T00:00:00Z,0.00023937
2020-05-31,2020-05-31T00:00:00Z,0.00023628
2020-06-01,2020-06-01T00:00:00Z,0.00025872
2020-06-02,2020-06-02T00:00:00Z,0.00032214
2020-06-03,2020-06-03T00:00:00Z,0.00026179
2020-06-04,2020-06-04T00:00:00Z,0.00019607
2020-06-05,2020-06-05T00:00:00Z,0.00017129
2020-06-06,2020-06-06T00:00:00Z,0.00011215
2020-06-07,2020-06-07T00:00:00Z,0.00010439
2020-06-08,2020-06-08T00:00:00Z,0.00013157
2020-06-09,2020-06-09T00:00:00Z,0.0001076
2020-06-10,2020-06-10T00:00:00Z,0.00011811
2020-06-11,2020-06-11T00:00:00Z,0.00011614
2020-06-12,2020-06-12T00:00:00Z,9.405e-05
2020-06-13,2020-06-13T00:00:00Z,7.529e-05
2020-06-14,2020-06-14T00:00:00Z,5.914e-05
2020-06-15,2020-06-15T00:00:00Z,0.00011614
2020-06-16,2020-06-16T00:00:00Z,0.00014866
2020-06-17,2020-06-17T00:00:00Z,0.00014335
2020-06-18,2020-06-18T00:00:00Z,0.00015717
2020-06-19,2020-06-19T00:00:00Z,0.00014476
2020-06-20,2020-06-20T00:00:00Z,0.00010567
2020-06-21,2020-06-21T00:00:00Z,9.634e-05
2020-06-22,2020-06-22T00:00:00Z,0.00012003
2020-06-23,2020-06-23T00:00:00Z,0.00012901
2020-06-24,2020-06-24T00:00:00Z,0.00013568
2020-06-25,2020-06-25T00:00:00Z,0.00012845
2020-06-26,2020-06-26T00:00:00Z,0.00010309
2020-06-27,2020-06-27T00:00:00Z,8.5e-05
2020-06-28,2020-06-28T00:00:00Z,7.44e-05
2020-06-29,2020-06-29T00:00:00Z,0.00010592
2020-06-30,2020-06-30T00:00:00Z,0.00014344
2020-07-01,2020-07-01T00:00:00Z,0.00016429
2020-07-02,2020-07-02T00:00:00Z,0.00016508
2020-07-03,2020-07-03T00:00:00Z,0.00016257
2020-07-04,2020-07-04T00:00:00Z,0.00011047
2020-07-05,2020-07-05T00:00:00Z,9.166e-05
2020-07-06,2020-07-06T00:00:00Z,0.000109
2020-07-07,2020-07-07T00:00:00Z,0.00011778
2020-07-08,2020-07-08T00:00:00Z,0.0001373
2020-07-09,2020-07-09T00:00:00Z,0.00015193
2020-07-10,2020-07-10T00:00:00Z,0.00014
2020-07-11,2020-07-11T00:00:00Z,0.00010665
2020-07-12,2020-07-12T00:00:00Z,8.712e-05
2020-07-13,2020-07-13T00:00:00Z,0.00013196
2020-07-14,2020-07-14T00:00:00Z,0.00017502
2020-07-15,2020-07-15T00:00:00Z,0.00020359
2020-07-16,2020-07-16T00:00:00Z,0.00022608
2020-07-17,2020-07-17T00:00:00Z,0.00026313
2020-07-18,2020-07-18T00:00:00Z,0.00024546
2020-07-19,2020-07-19T00:00:00Z,0.00016597
2020-07-20,2020-07-20T00:00:00Z,0.00025383
2020-07-21,2020-07-21T00:00:00Z,0.00032705
2020-07-22,2020-07-22T00:00:00Z,0.00039291
2020-07-23,2020-07-23T00:00:00Z,0.00040168
2020-07-24,2020-07-24T00:00:00Z,0.00033683
2020-07-25,2020-07-25T00:00:00Z,0.00030316
2020-07-26,2020-07-26T00:00:00Z,0.00025631
2020-07-27,2020-07-27T00:00:00Z,0.00037084
2020-07-28,2020-07-28T00:00:00Z,0.00052897
2020-07-29,2020-07-29T00:00:00Z,0.0005042
2020-07-30,2020-07-30T00:00:00Z,0.00054923
2020-07-31,2020-07-31T00:00:00Z,0.00048114
2020-08-01,2020-08-01T00:00:00Z,0.00043243
2020-08-02,2020-08-02T00:00:00Z,0.00037063
2020-08-03,2020-08-03T00:00:00Z,0.00039019
2020-08-04,2020-08-04T00:00:00Z,0.00033873
2020-08-05,2020-08-05T00:00:00Z,0.00046685
2020-08-06,2020-08-06T00:00:00Z,0.00055048
2020-08-07,2020-08-07T00:00:00Z,0.00042044
2020-08-08,2020-08-08T00:00:00Z,0.00027848
2020-08-09,2020-08-09T00:00:00Z,0.00023362
2020-08-10,2020-08-10T00:00:00Z,0.00043366
2020-08-11,2020-08-11T00:00:00Z,0.00043363
2020-08-12,2020-08-12T00:00:00Z,0.00036111
2020-08-13,2020-08-13T00:00:00Z,0.00033538
2020-08-14,2020-08-14T00:00:00Z,0.00029152
2020-08-15,2020-08-15T00:00:00Z,0.00021529
2020-08-16,2020-08-16T00:00:00Z,0.00021221
2020-08-17,2020-08-17T00:00:00Z,0.00027904
2020-08-18,2020-08-18T00:00:00Z,0.00045715
2020-08-19,2020-08-19T00:00:00Z,0.00044221
2020-08-20,2020-08-20T00:00:00Z,0.0003917
2020-08-21,2020-08-21T00:00:00Z,0.00043327
2020-08-22,2020-08-22T00:00:00Z,0.00030012
2020-08-23,2020-08-23T00:00:00Z,0.00020482
2020-08-24,2020-08-24T00:00:00Z,0.00023846
2020-08-25,2020-08-25T00:00:00Z,0.00029582
2020-08-26,2020-08-26T00:00:00Z,0.00033475
2020-08-27,2020-08-27T00:00:00Z,0.00037466
2020-08-28,2020-08-28T00:00:00Z,0.0002931
2020-08-29,2020-08-29T00:00:00Z,0.00022503
2020-08-30,2020-08-30T00:00:00Z,0.00023832
2020-08-31,2020-08-31T00:00:00Z,0.00030233
2020-09-01,2020-09-01T00:00:00Z,0.00033462
2020-09-02,2020-09-02T00:00:00Z,0.0004019
2020-09-03,2020-09-03T00:00:00Z,0.00043217
2020-09-04,2020-09-04T00:00:00Z,0.00052143
2020-09-05,2020-09-05T00:00:00Z,0.00036846
2020-09-06,2020-09-06T00:00:00Z,0.0002693
2020-09-07,2020-09-07T00:00:00Z,0.00029533
2020-09-08,2020-09-08T00:00:00Z,0.00025281
2020-09-09,2020-09-09T00:00:00Z,0.00028342
2020-09-10,2020-09-10T00:00:00Z,0.00031921
2020-09-11,2020-09-11T00:00:00Z,0.0003088
2020-09-12,2020-09-12T00:00:00Z,0.00019373
2020-09-13,2020-09-13T00:00:00Z,0.00019252
2020-09-14,2020-09-14T00:00:00Z,0.00021329
2020-09-15,2020-09-15T00:00:00Z,0.00023177
2020-09-16,2020-09-16T00:00:00Z,0.00022681
2020-09-17,2020-09-17T00:00:00Z,0.00020365
2020-09-18,2020-09-18T00:00:00Z,0.00021358
2020-09-19,2020-09-19T00:00:00Z,0.00016053
2020-09-20,2020-09-20T00:00:00Z,0.00012747
2020-09-21,2020-09-21T00:00:00Z,0.00020611
2020-09-22,2020-09-22T00:00:00Z,0.00023708
2020-09-23,2020-09-23T00:00:00Z,0.00027478
2020-09-24,2020-09-24T00:00:00Z,0.00026075
2020-09-25,2020-09-25T00:00:00Z,0.00021865
2020-09-26,2020-09-26T00:00:00Z,0.00015062
2020-09-27,2020-09-27T00:00:00Z,0.00014499
2020-09-28,2020-09-28T00:00:00Z,0.00019208
2020-09-29,2020-09-29T00:00:00Z,0.00023874
2020-09-30,2020-09-30T00:00:00Z,0.0002705
2020-10-01,2020-10-01T00:00:00Z,0.00033493
2020-10-02,2020-10-02T00:00:00Z,0.00038855
2020-10-03,2020-10-03T00:00:00Z,0.00023143
2020-10-04,2020-10-04T00:00:00Z,0.00020844
2020-10-05,2020-10-05T00:00:00Z,0.00033334
2020-10-06,2020-10-06T00:00:00Z,0.00035656
2020-10-07,2020-10-07T00:00:00Z,0.00030014
2020-10-08,2020-10-08T00:00:00Z,0.00031248
2020-10-09,2020-10-09T00:00:00Z,0.0003266
2020-10-10,2020-10-10T00:00:00Z,0.00025424
2020-10-11,2020-10-11T00:00:00Z,0.00020015
2020-10-12,2020-10-12T00:00:00Z,0.00023835
2020-10-13,2020-10-13T00:00:00Z,0.00022241
2020-10-14,2020-10-14T00:00:00Z,0.00023235
2020-10-15,2020-10-15T00:00:00Z,0.00022966
2020-10-16,2020-10-16T00:00:00Z,0.00019768
2020-10-17,2020-10-17T00:00:00Z,0.00012889
2020-10-18,2020-10-18T00:00:00Z,0.0001575
2020-10-19,2020-10-19T00:00:00Z,0.00016645
2020-10-20,2020-10-20T00:00:00Z,0.00023226
2020-10-21,2020-10-21T00:00:00Z,0.00037486
2020-10-22,2020-10-22T00:00:00Z,0.00049263
2020-10-23,2020-10-23T00:00:00Z,0.00044486
2020-10-24,2020-10-24T00:00:00Z,0.00030605
2020-10-25,2020-10-25T00:00:00Z,0.00026952
2020-10-26,2020-10-26T00:00:00Z,0.00044096
2020-10-27,2020-10-27T00:00:00Z,0.00076333
2020-10-28,2020-10-28T00:00:00Z,0.00086764
2020-10-29,2020-10-29T00:00:00Z,0.00093937
2020-10-30,2020-10-30T00:00:00Z,0.00097798
2020-10-31,2020-10-31T00:00:00Z,0.00095776
2020-11-01,2020-11-01T00:00:00Z,0.000644
2020-11-02,2020-11-02T00:00:00Z,0.00093299
2020-11-03,2020-11-03T00:00:00Z,0.00087264
2020-11-04,2020-11-04T00:00:00Z,0.00063965
2020-11-05,2020-11-05T00:00:00Z,0.00081767
2020-11-06,2020-11-06T00:00:00Z,0.00070528
2020-11-07,2020-11-07T00:00:00Z,0.00049947
2020-11-08,2020-11-08T00:00:00Z,0.00039394
2020-11-09,2020-11-09T00:00:00Z,0.0004358
2020-11-10,2020-11-10T00:00:00Z,0.00051081
2020-11-11,2020-11-11T00:00:00Z,0.00033396
2020-11-12,2020-11-12T00:00:00Z,0.00031676
2020-11-13,2020-11-13T00:00:00Z,0.00033533
2020-11-14,2020-11-14T00:00:00Z,0.00021639
2020-11-15,2020-11-15T00:00:00Z,0.00016801
2020-11-16,2020-11-16T00:00:00Z,0.00026808
2020-11-17,2020-11-17T00:00:00Z,0.00026046
2020-11-18,2020-11-18T00:00:00Z,0.00026984
2020-11-19,2020-11-19T00:00:00Z,0.00030399
2020-11-20,2020-11-20T00:00:00Z,0.00021949
2020-11-21,2020-11-21T00:00:00Z,0.00015081
2020-11-22,2020-11-22T00:00:00Z,0.00011819
2020-11-23,2020-11-23T00:00:00Z,0.00018995
2020-11-24,2020-11-24T00:00:00Z,0.00025898
2020-11-25,2020-11-25T00:00:00Z,0.00027256
2020-11-26,2020-11-26T00:00:00Z,0.00032065
2020-11-27,2020-11-27T00:00:00Z,0.0002613
2020-11-28,2020-11-28T00:00:00Z,0.0001934
2020-11-29,2020-11-29T00:00:00Z,0.00015134
2020-11-30,2020-11-30T00:00:00Z,0.00028201
2020-12-01,2020-12-01T00:00:00Z,0.0003845
2020-12-02,2020-12-02T00:00:00Z,0.00040215
2020-12-03,2020-12-03T00:00:00Z,0.00042043
2020-12-04,2020-12-04T00:00:00Z,0.00034125
2020-12-05,2020-12-05T00:00:00Z,0.00024658
2020-12-06,2020-12-06T00:00:00Z,0.00018727
2020-12-07,2020-12-07T00:00:00Z,0.00022763
2020-12-08,2020-12-08T00:00:00Z,0.00021821
2020-12-09,2020-12-09T00:00:00Z,0.00022577
2020-12-10,2020-12-10T00:00:00Z,0.00023231
2020-12-11,2020-12-11T00:00:00Z,0.00023144
2020-12-12,2020-12-12T00:00:00Z,0.00017132
2020-12-13,2020-12-13T00:00:00Z,0.00014218
2020-12-14,2020-12-14T00:00:00Z,0.00018853
2020-12-15,2020-12-15T00:00:00Z,0.00021871
2020-12-16,2020-12-16T00:00:00Z,0.00025361
2020-12-17,2020-12-17T00:00:00Z,0.00052688
2020-12-18,2020-12-18T00:00:00Z,0.00052071
2020-12-19,2020-12-19T00:00:00Z,0.00034937
2020-12-20,2020-12-20T00:00:00Z,0.00026079
2020-12-21,2020-12-21T00:00:00Z,0.00051377
2020-12-22,2020-12-22T00:00:00Z,0.00041055
2020-12-23,2020-12-23T00:00:00Z,0.00042282
2020-12-24,2020-12-24T00:00:00Z,0.00039501
2020-12-25,2020-12-25T00:00:00Z,0.00030447
2020-12-26,2020-12-26T00:00:00Z,0.00025434
2020-12-27,2020-12-27T00:00:00Z,0.00029785
2020-12-28,2020-12-28T00:00:00Z,0.00032232
2020-12-29,2020-12-29T00:00:00Z,0.00031489
2020-12-30,2020-12-30T00:00:00Z,0.000311
2020-12-31,2020-12-31T00:00:00Z,0.00032943
2021-01-01,2021-01-01T00:00:00Z,0.00018975
2021-01-02,2021-01-02T00:00:00Z,0.00026838
2021-01-03,2021-01-03T00:00:00Z,0.00024075
2021-01-04,2021-01-04T00:00:00Z,0.000291
2021-01-05,2021-01-05T00:00:00Z,0.0003203
2021-01-06,2021-01-06T00:00:00Z,0.00032356
2021-01-07,2021-01-07T00:00:00Z,0.00030359
2021-01-08,2021-01-08T00:00:00Z,0.00037802
2021-01-09,2021-01-09T00:00:00Z,0.00034416
2021-01-10,2021-01-10T00:00:00Z,0.00027721
2021-01-11,2021-01-11T00:00:00Z,0.00040271
2021-01-12,2021-01-12T00:00:00Z,0.00049014
2021-01-13,2021-01-13T00:00:00Z,0.00042813
2021-01-14,2021-01-14T00:00:00Z,0.00041756
2021-01-15,2021-01-15T00:00:00Z,0.00042802
2021-01-16,2021-01-16T00:00:00Z,0.00028702
2021-01-17,2021-01-17T00:00:00Z,0.00024402
2021-01-18,2021-01-18T00:00:00Z,0.00026992
2021-01-19,2021-01-19T00:00:00Z,0.00030019
2021-01-20,2021-01-20T00:00:00Z,0.00029708
2021-01-21,2021-01-21T00:00:00Z,0.00041354
2021-01-22,2021-01-22T00:00:00Z,0.00035407
2021-01-23,2021-01-23T00:00:00Z,0.00024913
2021-01-24,2021-01-24T00:00:00Z,0.00022675
2021-01-25,2021-01-25T00:00:00Z,0.00032588
2021-01-26,2021-01-26T00:00:00Z,0.00024278
2021-01-27,2021-01-27T00:00:00Z,0.00025694
2021-01-28,2021-01-28T00:00:00Z,0.00026431
2021-01-29,2021-01-29T00:00:00Z,0.00049115
2021-01-30,2021-01-30T00:00:00Z,0.00044354
2021-01-31,2021-01-31T00:00:00Z,0.00034596
2021-02-01,2021-02-01T00:00:00Z,0.00046029
2021-02-02,2021-02-02T00:00:00Z,0.00040417
2021-02-03,2021-02-03T00:00:00Z,0.00038992
2021-02-04,2021-02-04T00:00:00Z,0.00045395
2021-02-05,2021-02-05T00:00:00Z,0.00039915
2021-02-06,2021-02-06T00:00:00Z,0.00035449
2021-02-07,2021-02-07T00:00:00Z,0.00029591
2021-02-08,2021-02-08T00:00:00Z,0.00040044
2021-02-09,2021-02-09T00:00:00Z,0.00054555
2021-02-10,2021-02-10T00:00:00Z,0.0004937
2021-02-11,2021-02-11T00:00:00Z,0.00060848
2021-02-12,2021-02-12T00:00:00Z,0.0005898
2021-02-13,2021-02-13T00:00:00Z,0.00042909
2021-02-14,2021-02-14T00:00:00Z,0.00035289
2021-02-15,2021-02-15T00:00:00Z,0.00039653
2021-02-16,2021-02-16T00:00:00Z,0.00040512
2021-02-17,2021-02-17T00:00:00Z,0.00044602
2021-02-18,2021-02-18T00:00:00Z,0.00046637
2021-02-19,2021-02-19T00:00:00Z,0.00047097
2021-02-20,2021-02-20T00:00:00Z,0.00046146
2021-02-21,2021-02-21T00:00:00Z,0.00042394
2021-02-22,2021-02-22T00:00:00Z,0.00046201
2021-02-23,2021-02-23T00:00:00Z,0.000637
2021-02-24,2021-02-24T00:00:00Z,0.00052952
2021-02-25,2021-02-25T00:00:00Z,0.00046793
2021-02-26,2021-02-26T00:00:00Z,0.00048609
2021-02-27,2021-02-27T00:00:00Z,0.00032533
2021-02-28,2021-02-28T00:00:00Z,0.00032652
2021-03-01,2021-03-01T00:00:00Z,0.00043458
2021-03-02,2021-03-02T00:00:00Z,0.00039279
2021-03-03,2021-03-03T00:00:00Z,0.00039819
2021-03-04,2021-03-04T00:00:00Z,0.00039018
2021-03-05,2021-03-05T00:00:00Z,0.00036005
2021-03-06,2021-03-06T00:00:00Z,0.00027067
2021-03-07,2021-03-07T00:00:00Z,0.00027334
