date,Tokens Transferred (Mean)
2021-01-30,6.26677458
2021-01-31,6.84889861
2021-02-01,6.74911086
2021-02-02,5.37694795
2021-02-03,5.99581195
2021-02-04,5.93050406
2021-02-05,5.43554418
2021-02-06,6.45993612
2021-02-07,7.15354739
2021-02-08,6.75293867
2021-02-09,9.44339764
2021-02-10,6.34683851
2021-02-11,7.81627756
2021-02-12,6.24384055
2021-02-13,4.52797026
2021-02-14,6.38480075
2021-02-15,7.62868821
2021-02-16,8.48745472
2021-02-17,6.54062763
2021-02-18,6.95062562
2021-02-19,6.9267954
2021-02-20,6.85091726
2021-02-21,6.56966535
2021-02-22,6.97777443
2021-02-23,7.55047208
2021-02-24,5.92408461
2021-02-25,7.09429125
2021-02-26,6.75283783
2021-02-27,5.22908952
2021-02-28,6.81279263
2021-03-01,6.36144368
2021-03-02,5.58480931
2021-03-03,5.62522312
2021-03-04,5.24287614
2021-03-05,5.60018862
2021-03-06,5.32286011
2021-03-07,8.1746572
2021-03-08,6.71417389
2021-03-09,6.50955374
2021-03-10,4.95239203
2021-03-11,5.78970889
2021-03-12,4.37642855
2021-03-13,4.32556676
2021-03-14,4.25382763
2021-03-15,4.46375846
2021-03-16,4.57619408
2021-03-17,4.92967287
2021-03-18,3.93497897
2021-03-19,3.88648415
2021-03-20,3.97548666
2021-03-21,4.7290836
2021-03-22,4.38030352
2021-03-23,5.79174747
2021-03-24,5.38239351
2021-03-25,5.38218519
2021-03-26,4.95816587
2021-03-27,4.2806752
2021-03-28,3.70655084
2021-03-29,5.30240896
2021-03-30,4.66586662
2021-03-31,4.09767906
2021-04-01,4.38189674
2021-04-02,4.52906657
2021-04-03,4.76686749
2021-04-04,4.70798651
2021-04-05,6.06231434
2021-04-06,6.82576877
2021-04-07,5.29485324
2021-04-08,5.3926051
2021-04-09,4.91315928
2021-04-10,5.15164
2021-04-11,5.40473733
2021-04-12,5.75632219
2021-04-13,6.15967228
2021-04-14,6.13612101
2021-04-15,5.13853826
2021-04-16,8.3675704
2021-04-17,5.86747498
2021-04-18,6.02662586
2021-04-19,6.14056113
2021-04-20,6.67743656
2021-04-21,8.54292732
2021-04-22,7.97408915
2021-04-23,7.38857908
2021-04-24,5.50838544
2021-04-25,6.79260547
2021-04-26,8.94886856
2021-04-27,7.67797609
2021-04-28,7.23798712
2021-04-29,8.14663296
2021-04-30,7.9178273
2021-05-01,6.11833329
2021-05-02,6.34406589
2021-05-03,7.5285941
2021-05-04,7.58505569
2021-05-05,5.90563094
2021-05-06,5.80997301
2021-05-07,6.30094762
2021-05-08,5.01313738
2021-05-09,4.38410265
2021-05-10,4.6613625
2021-05-11,3.86046686
2021-05-12,5.18528456
2021-05-13,9.05326125
2021-05-14,8.61536761
2021-05-15,8.28272062
2021-05-16,8.3315092
2021-05-17,10.31463602
2021-05-18,8.45648806
2021-05-19,11.49908937
2021-05-20,12.51005239
2021-05-21,9.7024945
2021-05-22,10.56155434
2021-05-23,11.48036957
2021-05-24,11.1224148
2021-05-25,9.80244118
2021-05-26,9.63279804
2021-05-27,9.26494087
2021-05-28,13.27412856
2021-05-29,10.28373341
2021-05-30,6.02084209
2021-05-31,4.97370304
2021-06-01,6.3563656
2021-06-02,4.60119113
2021-06-03,4.78359982
2021-06-04,4.34621695
2021-06-05,3.93148237
2021-06-06,9.62529405
2021-06-07,9.16322049
2021-06-08,10.23836491
2021-06-09,6.28499918
2021-06-10,5.58123049
2021-06-11,6.76152974
2021-06-12,4.5326834
2021-06-13,6.3246607
2021-06-14,6.13402838
2021-06-15,5.80390259
2021-06-16,6.35917292
2021-06-17,6.59881538
2021-06-18,6.98110832
2021-06-19,5.7714192
2021-06-20,7.64070829
2021-06-21,8.52946815
2021-06-22,9.85759911
2021-06-23,7.83343643
2021-06-24,7.96479053
2021-06-25,10.89766455
2021-06-26,9.77563467
2021-06-27,10.50181262
2021-06-28,7.54280634
2021-06-29,6.69524392
2021-06-30,5.62640948
2021-07-01,7.15255271
2021-07-02,9.19071189
2021-07-03,5.4589081
2021-07-04,9.23682393
2021-07-05,6.43897838
2021-07-06,5.83885179
2021-07-07,5.99228301
2021-07-08,14.0972073
2021-07-09,15.0619373
2021-07-10,9.90921711
2021-07-11,11.19006168
2021-07-12,7.61376316
2021-07-13,6.59057072
2021-07-14,6.36826603
2021-07-15,8.17618187
2021-07-16,8.18704804
2021-07-17,10.21176263
2021-07-18,7.27997875
2021-07-19,7.93301319
2021-07-20,7.89872484
2021-07-21,7.95906136
2021-07-22,7.85371279
2021-07-23,7.58126336
2021-07-24,7.58488954
2021-07-25,8.39112933
2021-07-26,8.77687564
2021-07-27,29.00172587
2021-07-28,16.20811623
2021-07-29,9.95025801
2021-07-30,7.09094266
2021-07-31,9.86504823
2021-08-01,17.77067228
2021-08-02,11.31508277
2021-08-03,10.10904764
2021-08-04,9.90717261
2021-08-05,7.46318746
2021-08-06,7.68550052
2021-08-07,8.89913594
2021-08-08,9.16911939
2021-08-09,7.60177204
2021-08-10,7.04250682
2021-08-11,8.59946843
2021-08-12,7.54043639
2021-08-13,6.3792272
2021-08-14,8.35777187
2021-08-15,9.52802381
2021-08-16,8.89083048
2021-08-17,9.35757075
2021-08-18,11.04129397
2021-08-19,10.18509613
2021-08-20,8.46520229
2021-08-21,11.05576777
2021-08-22,9.49262015
2021-08-23,11.71677872
2021-08-24,30.89507184
2021-08-25,16.04006225
2021-08-26,18.18705709
2021-08-27,15.2700751
2021-08-28,16.03264299
2021-08-29,19.05316694
2021-08-30,16.01020954
2021-08-31,14.23417361
2021-09-01,14.71360164
2021-09-02,14.46973255
2021-09-03,10.6341304
2021-09-04,12.23093924
2021-09-05,10.60012218
2021-09-06,13.25254936
2021-09-07,13.80482208
2021-09-08,12.27711992
2021-09-09,14.0145813
2021-09-10,38.23884565
2021-09-11,25.55655484
2021-09-12,23.29416774
2021-09-13,39.24159846
2021-09-14,41.98358042
2021-09-15,14.77237346
2021-09-16,16.01389826
2021-09-17,12.87299252
2021-09-18,13.23785528
2021-09-19,12.52008094
2021-09-20,20.73315382
2021-09-21,45.98146979
2021-09-22,18.27589164
2021-09-23,16.25817094
2021-09-24,15.29779937
2021-09-25,24.52878111
2021-09-26,15.43507241
2021-09-27,16.65960073
2021-09-28,13.54177679
2021-09-29,16.46607746
2021-09-30,14.96229979
2021-10-01,16.08995603
2021-10-02,12.35352878
2021-10-03,16.39068491
2021-10-04,13.82461902
2021-10-05,15.6856725
2021-10-06,18.42479555
2021-10-07,13.84494745
2021-10-08,14.30282478
2021-10-09,12.98699781
2021-10-10,13.27361998
2021-10-11,15.58338046
2021-10-12,12.81249393
2021-10-13,11.27432381
2021-10-14,9.70858905
2021-10-15,12.93094
2021-10-16,10.88886853
2021-10-17,15.01387537
2021-10-18,14.12390201
2021-10-19,35.67859213
2021-10-20,16.8232069
2021-10-21,13.59816935
2021-10-22,12.26550205
2021-10-23,12.00019902
2021-10-24,13.14399519
2021-10-25,11.41809775
2021-10-26,11.95296133
2021-10-27,9.99960956
2021-10-28,10.01136293
2021-10-29,10.14632927
2021-10-30,12.64596928
2021-10-31,12.21852065
2021-11-01,11.06997631
2021-11-02,11.86104632
2021-11-03,11.78787955
2021-11-04,14.57202917
2021-11-05,15.15904831
2021-11-06,18.41216361
2021-11-07,15.29681185
2021-11-08,20.49354395
2021-11-09,14.72925626
2021-11-10,15.32515292
2021-11-11,13.18783789
2021-11-12,14.30459086
2021-11-13,13.90554532
2021-11-14,13.54106026
2021-11-15,15.13323987
2021-11-16,40.24129469
2021-11-17,21.29113399
2021-11-18,18.72962713
2021-11-19,16.17846779
2021-11-20,14.05025022
2021-11-21,16.08800596
2021-11-22,15.53110024
2021-11-23,15.46593328
2021-11-24,16.38012364
2021-11-25,18.31682362
2021-11-26,17.17040486
2021-11-27,12.05592138
2021-11-28,15.04709585
2021-11-29,13.79180849
2021-11-30,14.50644147
2021-12-01,13.07936105
2021-12-02,12.19530865
2021-12-03,12.07503727
2021-12-04,17.24361825
2021-12-05,13.55223584
2021-12-06,19.16209918
2021-12-07,18.13629695
2021-12-08,16.27865921
2021-12-09,11.06895049
2021-12-10,11.09556308
2021-12-11,11.39022569
2021-12-12,10.50109122
2021-12-13,10.94680789
2021-12-14,31.86258315
2021-12-15,14.03000464
2021-12-16,13.50196433
2021-12-17,11.53490833
2021-12-18,11.70517025
2021-12-19,11.51582171
2021-12-20,11.10989449
2021-12-21,8.89427512
2021-12-22,11.04729406
2021-12-23,11.0189981
2021-12-24,10.97680525
2021-12-25,11.60618004
2021-12-26,12.40790668
2021-12-27,12.55480737
2021-12-28,12.34452079
2021-12-29,12.66766755
2021-12-30,12.87355658
2021-12-31,11.8262371
2022-01-01,12.40105838
2022-01-02,11.40762926
2022-01-03,14.47650106
2022-01-04,11.62810188
2022-01-05,14.99762845
2022-01-06,14.35158083
2022-01-07,14.17214247
2022-01-08,12.59531567
2022-01-09,12.62407657
2022-01-10,12.84568074
2022-01-11,26.53693865
2022-01-12,17.10173371
2022-01-13,15.58417325
2022-01-14,14.29391818
2022-01-15,16.85030728
2022-01-16,17.48914378
2022-01-17,14.41068931
2022-01-18,16.42841063
2022-01-19,13.93818864
2022-01-20,13.02044361
2022-01-21,18.99013504
2022-01-22,25.50853167
2022-01-23,28.01977829
2022-01-24,24.93011174
2022-01-25,21.40800011
2022-01-26,15.89686362
2022-01-27,15.596579
2022-01-28,16.05259416
2022-01-29,16.92828749
2022-01-30,18.2128251
2022-01-31,14.92965417
2022-02-01,14.27715162
2022-02-02,11.95746109
2022-02-03,13.60301938
2022-02-04,18.0733752
2022-02-05,13.65320604
2022-02-06,13.90307071
2022-02-07,18.01657799
2022-02-08,43.21051398
2022-02-09,20.27974683
2022-02-10,20.55213545
2022-02-11,15.16062854
2022-02-12,13.97078134
2022-02-13,15.74351032
2022-02-14,15.99158255
2022-02-15,12.52333835
2022-02-16,14.67240853
2022-02-17,14.34258061
2022-02-18,15.02823749
2022-02-19,14.61179666
2022-02-20,17.02017102
2022-02-21,21.01595545
2022-02-22,18.28393797
2022-02-23,14.31993723
2022-02-24,16.85937355
2022-02-25,16.61188677
2022-02-26,14.19213134
2022-02-27,13.94786935
2022-02-28,15.95876529
2022-03-01,17.77922544
2022-03-02,12.57686168
2022-03-03,14.7124212
2022-03-04,13.56831568
2022-03-05,11.61601764
2022-03-06,13.35174334
2022-03-07,14.0554992
2022-03-08,34.7071112
2022-03-09,27.62711602
2022-03-10,18.71250117
2022-03-11,16.36003319
2022-03-12,15.14855825
2022-03-13,16.69038831
2022-03-14,16.81735694
2022-03-15,13.93626009
2022-03-16,15.10885615
2022-03-17,14.73632742
2022-03-18,12.92447559
2022-03-19,14.98411497
2022-03-20,11.86575703
2022-03-21,17.3255345
2022-03-22,13.66873684
2022-03-23,12.6215295
2022-03-24,13.46615476
2022-03-25,14.5317773
2022-03-26,14.36224933
2022-03-27,15.09903861
2022-03-28,16.16271758
2022-03-29,15.51300701
2022-03-30,13.49043674
2022-03-31,14.03965053
2022-04-01,12.09093342
2022-04-02,15.8005531
2022-04-03,13.06762353
2022-04-04,12.87716718
2022-04-05,28.06756849
2022-04-06,23.04875347
2022-04-07,20.55649215
2022-04-08,18.54614078
2022-04-09,14.34163419
2022-04-10,15.69627644
2022-04-11,20.72556521
2022-04-12,18.02417648
2022-04-13,18.60099539
2022-04-14,20.69813568
2022-04-15,16.21901413
2022-04-16,14.14940349
2022-04-17,16.12003968
2022-04-18,21.96241845
2022-04-19,18.20853134
2022-04-20,14.8801028
2022-04-21,19.37707314
2022-04-22,21.06831657
2022-04-23,20.01698135
2022-04-24,23.80977945
2022-04-25,29.15891765
2022-04-26,27.65702497
2022-04-27,23.68854127
2022-04-28,25.1394021
2022-04-29,18.7454768
2022-04-30,14.39499321
2022-05-01,17.29745121
2022-05-02,23.41801196
2022-05-03,31.72037591
2022-05-04,26.91878719
2022-05-05,31.58867476
2022-05-06,29.41956033
2022-05-07,18.55826367
2022-05-08,21.65306096
2022-05-09,28.29949847
2022-05-10,30.38556822
2022-05-11,27.89388124
2022-05-12,36.5565446
2022-05-13,25.06572066
2022-05-14,15.85887594
2022-05-15,11.89563282
2022-05-16,16.69751309
2022-05-17,14.45256851
2022-05-18,11.20004112
2022-05-19,10.49152142
2022-05-20,9.1153871
2022-05-21,6.77678011
2022-05-22,5.68950998
2022-05-23,7.96913336
2022-05-24,10.87538043
2022-05-25,6.68964632
2022-05-26,8.84842779
2022-05-27,10.39174433
2022-05-28,6.94423632
2022-05-29,7.25749749
2022-05-30,8.29847992
2022-05-31,16.30558546
2022-06-01,12.95212264
2022-06-02,8.50928371
2022-06-03,7.54578395
2022-06-04,6.04106925
2022-06-05,7.52292931
2022-06-06,8.2781438
2022-06-07,9.44877097
2022-06-08,7.21396207
2022-06-09,6.2495618
2022-06-10,9.22493504
2022-06-11,9.63389462
2022-06-12,10.97895537
2022-06-13,29.1880931
2022-06-14,48.38931341
2022-06-15,59.71639074
2022-06-16,53.51063532
2022-06-17,46.56775097
2022-06-18,42.62532437
2022-06-19,25.25585993
2022-06-20,18.70314009
2022-06-21,16.41986404
2022-06-22,12.70934025
2022-06-23,11.49982245
2022-06-24,14.37499962
2022-06-25,8.11652704
2022-06-26,6.6386166
2022-06-27,11.51570486
2022-06-28,16.06900109
2022-06-29,17.46033876
2022-06-30,17.42333453
2022-07-01,18.36656689
2022-07-02,14.12761407
2022-07-03,16.18377854
2022-07-04,15.19863355
2022-07-05,14.87522939
2022-07-06,12.60303105
2022-07-07,9.38627732
2022-07-08,13.9546322
2022-07-09,10.89220969
2022-07-10,9.04029841
2022-07-11,20.18661559
2022-07-12,16.73333974
2022-07-13,23.92672187
2022-07-14,11.08155455
2022-07-15,13.41273437
2022-07-16,12.04537033
2022-07-17,8.45718976
2022-07-18,13.35274074
2022-07-19,11.88543655
2022-07-20,9.89432036
2022-07-21,13.72731936
2022-07-22,12.30035077
2022-07-23,11.86692872
2022-07-24,8.50444222
2022-07-25,14.81552221
2022-07-26,19.67956499
2022-07-27,14.65684852
2022-07-28,11.06588891
2022-07-29,12.16665026
2022-07-30,7.75932522
2022-07-31,7.49630886
2022-08-01,13.83287513
2022-08-02,14.41976711
2022-08-03,15.41515357
2022-08-04,13.25148365
2022-08-05,16.50381779
2022-08-06,10.00331667
2022-08-07,6.34997271
2022-08-08,21.5831649
2022-08-09,15.54784826
2022-08-10,17.80031207
2022-08-11,13.30509806
2022-08-12,9.341782
2022-08-13,7.57051578
2022-08-14,6.00027638
2022-08-15,14.25494073
2022-08-16,12.01504441
2022-08-17,13.61517162
2022-08-18,8.47020603
2022-08-19,16.22732409
2022-08-20,19.09777024
2022-08-21,10.88731118
2022-08-22,20.52587928
2022-08-23,20.16349951
2022-08-24,14.04495995
2022-08-25,12.4911532
2022-08-26,11.06372129
2022-08-27,13.3034443
2022-08-28,8.91774476
2022-08-29,14.68622526
2022-08-30,13.14659492
2022-08-31,16.29484577
2022-09-01,15.66522272
2022-09-02,14.4618051
2022-09-03,8.12947302
2022-09-04,12.32712595
2022-09-05,17.43417926
2022-09-06,24.0036467
2022-09-07,21.8485696
2022-09-08,18.78177846
2022-09-09,14.20990194
2022-09-10,9.64358216
2022-09-11,5.94072799
2022-09-12,9.01545782
2022-09-13,10.97577811
2022-09-14,16.93056734
2022-09-15,14.69597439
2022-09-16,11.93575639
2022-09-17,7.51398572
2022-09-18,9.2280805
2022-09-19,19.10878153
2022-09-20,16.69124716
2022-09-21,17.83921451
2022-09-22,14.11545486
2022-09-23,10.20751746
2022-09-24,6.90096975
2022-09-25,8.52007979
2022-09-26,11.73395748
2022-09-27,10.33742845
2022-09-28,12.2949183
2022-09-29,10.38484043
2022-09-30,9.02703091
2022-10-01,5.99218365
2022-10-02,5.60529202
2022-10-03,8.84645739
2022-10-04,8.86319485
2022-10-05,8.03376506
2022-10-06,6.17796153
2022-10-07,6.58659706
2022-10-08,6.16833016
2022-10-09,7.1626788
2022-10-10,8.97023068
2022-10-11,9.96819651
2022-10-12,9.1109421
2022-10-13,9.74546786
2022-10-14,6.95421848
2022-10-15,3.71095547
2022-10-16,3.92777045
2022-10-17,5.86493577
2022-10-18,8.72852363
2022-10-19,8.90025542
2022-10-20,6.73519929
2022-10-21,6.88041167
2022-10-22,5.40970074
2022-10-23,5.95666868
2022-10-24,6.97540248
2022-10-25,7.61081259
2022-10-26,8.39916655
2022-10-27,9.90146305
2022-10-28,6.43035251
2022-10-29,7.30913037
2022-10-30,5.95568783
2022-10-31,7.39730741
2022-11-01,7.65039247
2022-11-02,9.56086352
2022-11-03,11.54147346
2022-11-04,13.06632334
2022-11-05,7.43713838
2022-11-06,17.48277318
2022-11-07,14.82265132
2022-11-08,7.19358537
2022-11-09,12.69833217
2022-11-10,13.38555239
2022-11-11,14.3596075
2022-11-12,10.49875765
2022-11-13,14.81559647
2022-11-14,13.1289897
2022-11-15,9.55557354
2022-11-16,8.19082138
2022-11-17,6.47304359
2022-11-18,6.37285218
2022-11-19,4.55888673
2022-11-20,7.10571477
2022-11-21,6.44398629
2022-11-22,6.03545709
2022-11-23,4.63881993
2022-11-24,3.64820693
2022-11-25,5.87487066
2022-11-26,3.45883778
2022-11-27,3.11182011
2022-11-28,3.76106635
2022-11-29,3.47366587
2022-11-30,3.19493734
2022-12-01,3.12134391
2022-12-02,2.99740014
2022-12-03,2.73554494
2022-12-04,2.55436338
2022-12-05,3.36522695
2022-12-06,3.07072668
2022-12-07,3.28316796
2022-12-08,3.56898211
2022-12-09,3.31605773
2022-12-10,2.79243593
2022-12-11,2.88849916
2022-12-12,3.30875424
2022-12-13,4.39595329
2022-12-14,4.96347201
2022-12-15,3.74027367
2022-12-16,4.4165694
2022-12-17,2.99320385
2022-12-18,3.32330528
2022-12-19,4.04706555
2022-12-20,3.68973809
2022-12-21,3.17204721
2022-12-22,3.02807816
2022-12-23,3.22764473
2022-12-24,2.83747181
2022-12-25,2.79983186
2022-12-26,2.95053389
2022-12-27,3.09428042
2022-12-28,3.19658705
2022-12-29,3.26642683
2022-12-30,3.04565872
2022-12-31,2.5823672
2023-01-01,2.96805921
2023-01-02,2.99376471
2023-01-03,3.03694751
2023-01-04,3.14072068
2023-01-05,3.14948289
2023-01-06,3.60866437
2023-01-07,3.02371119
2023-01-08,3.12067909
2023-01-09,3.66438225
2023-01-10,3.222579
2023-01-11,2.99466567
2023-01-12,3.43222167
2023-01-13,3.42938723
2023-01-14,2.97928841
2023-01-15,2.9828033
2023-01-16,2.73550445
2023-01-17,3.25769531
2023-01-18,2.99812156
2023-01-19,2.72417947
2023-01-20,2.79416126
2023-01-21,2.91276639
2023-01-22,2.59030343
2023-01-23,2.88802138
2023-01-24,2.58981443
2023-01-25,2.76148769
2023-01-26,2.6446505
2023-01-27,2.60085359
2023-01-28,1.92192604
2023-01-29,2.21393354
2023-01-30,2.98126126
2023-01-31,2.89613257
2023-02-01,2.63746434
2023-02-02,2.28086712
2023-02-03,2.561575
2023-02-04,1.66432764
2023-02-05,2.12487171
2023-02-06,2.22248974
2023-02-07,2.09808664
2023-02-08,2.07926648
2023-02-09,2.23961378
2023-02-10,4.60446491
2023-02-11,2.96990164
2023-02-12,2.7028296
2023-02-13,2.91457903
2023-02-14,2.5240956
2023-02-15,2.50073154
2023-02-16,2.92810113
2023-02-17,2.8943804
2023-02-18,2.18769147
2023-02-19,2.07078953
2023-02-20,2.58344947
2023-02-21,2.87496607
2023-02-22,2.87903076
2023-02-23,2.88753278
2023-02-24,2.88542922
2023-02-25,2.2040051
2023-02-26,1.98471741
2023-02-27,2.60253084
2023-02-28,2.52594224
2023-03-01,2.20666497
2023-03-02,2.47952202
2023-03-03,2.6768872
2023-03-04,1.87188177
2023-03-05,2.03368637
2023-03-06,2.43437032
2023-03-07,2.57752642
2023-03-08,2.96623179
2023-03-09,2.50460208
2023-03-10,3.02429086
2023-03-11,2.93718185
2023-03-12,2.51806664
2023-03-13,3.48223516
2023-03-14,3.56347316
2023-03-15,2.84834963
2023-03-16,2.92601516
2023-03-17,3.39073559
2023-03-18,2.64355836
2023-03-19,3.28918473
2023-03-20,3.84940634
2023-03-21,3.53285313
2023-03-22,3.5289769
2023-03-23,3.53648187
2023-03-24,3.74120157
2023-03-25,2.55368696
2023-03-26,2.81688983
2023-03-27,3.77171367
2023-03-28,3.61978397
2023-03-29,3.34619084
2023-03-30,4.63898462
2023-03-31,3.4922999
2023-04-01,2.46241158
2023-04-02,2.20439557
2023-04-03,3.19784375
2023-04-04,2.60710448
2023-04-05,3.22007717
2023-04-06,2.91191627
2023-04-07,2.17477342
2023-04-08,1.82908767
2023-04-09,2.12083531
2023-04-10,3.27146143
2023-04-11,2.50046352
2023-04-12,3.49610209
2023-04-13,2.34403405
2023-04-14,3.25639457
2023-04-15,2.77918936
2023-04-16,2.73053329
2023-04-17,3.47818084
2023-04-18,2.55604838
2023-04-19,2.60381285
2023-04-20,2.65767475
2023-04-21,2.3783692
2023-04-22,1.55847674
2023-04-23,1.1250344
2023-04-24,2.2621581
2023-04-25,2.15540309
2023-04-26,2.0544526
2023-04-27,2.07326128
2023-04-28,1.78453188
2023-04-29,1.21154652
2023-04-30,1.18939376
2023-05-01,1.19591188
2023-05-02,1.46938398
2023-05-03,1.94206718
2023-05-04,1.70692909
2023-05-05,1.99609429
2023-05-06,1.45071321
2023-05-07,1.67708864
2023-05-08,1.3909636
2023-05-09,1.24564626
2023-05-10,1.26056538
2023-05-11,1.56249442
2023-05-12,1.8873322
2023-05-13,0.91547971
2023-05-14,0.82456547
2023-05-15,1.36376225
2023-05-16,1.55945713
2023-05-17,1.43291581
2023-05-18,1.75014616
2023-05-19,1.4178815
2023-05-20,1.15146634
2023-05-21,1.09231152
2023-05-22,1.67556755
2023-05-23,1.82258703
2023-05-24,2.44423055
2023-05-25,1.8438476
2023-05-26,1.35275325
2023-05-27,1.14748551
2023-05-28,1.26941478
2023-05-29,1.59874503
2023-05-30,1.96380407
2023-05-31,3.29818268
2023-06-01,3.08956226
2023-06-02,2.61864566
2023-06-03,2.14794999
2023-06-04,2.6427958
2023-06-05,4.27583615
2023-06-06,2.92840326
2023-06-07,2.35190256
2023-06-08,2.60149654
2023-06-09,2.88933974
2023-06-10,2.82209432
2023-06-11,2.56735436
2023-06-12,3.14923831
2023-06-13,2.43948181
2023-06-14,2.9022649
2023-06-15,2.20069261
2023-06-16,1.93694323
2023-06-17,1.4234503
2023-06-18,1.71592397
2023-06-19,2.30337651
2023-06-20,2.36856325
2023-06-21,3.35472756
2023-06-22,2.99698328
2023-06-23,2.83135306
2023-06-24,2.01671022
2023-06-25,2.0260782
2023-06-26,2.57843513
2023-06-27,2.27531078
2023-06-28,2.81175296
2023-06-29,2.60342617
2023-06-30,2.57665757
2023-07-01,2.34402775
2023-07-02,1.90116084
2023-07-03,2.83004283
2023-07-04,2.30108445
2023-07-05,1.72281704
2023-07-06,2.36413822
2023-07-07,1.66127886
2023-07-08,1.23273691
2023-07-09,1.21308591
2023-07-10,1.80055692
2023-07-11,1.8861769
2023-07-12,1.8896787
2023-07-13,2.47398106
2023-07-14,2.24301505
2023-07-15,1.40236555
2023-07-16,1.15250326
2023-07-17,2.01805209
2023-07-18,1.90322866
2023-07-19,1.86173805
2023-07-20,2.15679854
2023-07-21,2.29697494
2023-07-22,1.8220951
2023-07-23,0.95552204
2023-07-24,1.41929931
2023-07-25,1.49431404
2023-07-26,1.54684635
2023-07-27,1.78920079
2023-07-28,1.74965746
2023-07-29,1.26679579
2023-07-30,0.96761596
2023-07-31,1.78914071
2023-08-01,1.83634595
2023-08-02,1.76185629
2023-08-03,1.44937072
2023-08-04,2.0722035
2023-08-05,1.15936745
2023-08-06,0.8313416
2023-08-07,2.09063303
2023-08-08,2.71256894
2023-08-09,1.72160657
2023-08-10,2.6271225
2023-08-11,1.61473625
2023-08-12,1.45829434
2023-08-13,1.25331303
2023-08-14,1.50852336
2023-08-15,1.3752156
2023-08-16,1.60700951
2023-08-17,2.42573313
2023-08-18,2.37921497
2023-08-19,1.27605608
2023-08-20,0.98447639
2023-08-21,1.84945993
2023-08-22,2.49963288
2023-08-23,2.54559428
2023-08-24,2.1536911
2023-08-25,1.83812699
2023-08-26,1.16154846
2023-08-27,1.90251335
2023-08-28,2.7349451
2023-08-29,1.99014884
2023-08-30,2.44177038
2023-08-31,1.87256817
2023-09-01,2.21085364
2023-09-02,1.12300969
2023-09-03,0.77509105
2023-09-04,1.12775674
2023-09-05,1.53678697
2023-09-06,1.43513269
2023-09-07,1.29333431
2023-09-08,1.55225873
2023-09-09,0.92247601
2023-09-10,1.1405005
2023-09-11,1.60088974
2023-09-12,1.77048435
2023-09-13,1.31504275
2023-09-14,1.32866713
2023-09-15,1.22448035
2023-09-16,1.0885272
2023-09-17,0.94650445
2023-09-18,1.23617818
2023-09-19,1.73536294
2023-09-20,1.69306391
2023-09-21,1.65293077
2023-09-22,1.44996947
2023-09-23,0.75341632
2023-09-24,1.09591366
2023-09-25,2.85910411
2023-09-26,2.13916683
2023-09-27,2.25653892
2023-09-28,2.13887575
2023-09-29,2.69259138
2023-09-30,2.37062131
2023-10-01,1.73013893
2023-10-02,3.21250838
2023-10-03,2.70000672
2023-10-04,3.41603294
2023-10-05,3.36693683
2023-10-06,3.54940363
2023-10-07,3.30576107
2023-10-08,2.6102765
2023-10-09,2.64009966
2023-10-10,2.91762779
2023-10-11,3.30840987
2023-10-12,2.84623442
2023-10-13,2.3197198
2023-10-14,2.72769699
2023-10-15,2.06692483
2023-10-16,3.27041391
2023-10-17,2.95892593
2023-10-18,3.03682208
2023-10-19,3.06152056
2023-10-20,3.45860353
2023-10-21,2.34706378
2023-10-22,2.5167545
2023-10-23,3.7877552
2023-10-24,3.87536157
2023-10-25,2.18880494
2023-10-26,2.15551388
2023-10-27,1.91219595
2023-10-28,1.10431076
2023-10-29,1.53885619
2023-10-30,2.09570261
2023-10-31,1.82966811
2023-11-01,1.81248822
2023-11-02,2.08280995
2023-11-03,1.86616852
2023-11-04,0.88713069
2023-11-05,0.8129383
2023-11-06,1.77237043
2023-11-07,1.76190915
2023-11-08,1.47355844
2023-11-09,1.91653597
2023-11-10,1.6065156
2023-11-11,1.10132359
2023-11-12,0.87391119
2023-11-13,1.83632001
2023-11-14,1.79628505
2023-11-15,1.47653841
2023-11-16,1.38419552
2023-11-17,1.40189285
2023-11-18,0.77595348
2023-11-19,0.79118187
2023-11-20,1.45918896
2023-11-21,1.8380284
2023-11-22,1.72737225
2023-11-23,1.2219024
2023-11-24,1.43148623
2023-11-25,1.04277769
2023-11-26,1.16287323
2023-11-27,1.77455879
2023-11-28,1.8264998
2023-11-29,2.4322469
2023-11-30,2.16586738
2023-12-01,2.0824211
2023-12-02,1.75063758
2023-12-03,1.03837415
2023-12-04,1.93371675
2023-12-05,1.90389135
2023-12-06,2.17023772
2023-12-07,2.37377354
2023-12-08,2.40180561
2023-12-09,1.05434921
2023-12-10,1.01029714
2023-12-11,1.88122941
2023-12-12,1.71666863
2023-12-13,1.43287254
2023-12-14,1.45683049
2023-12-15,1.20431318
2023-12-16,0.88037761
2023-12-17,0.71078942
2023-12-18,1.18679053
2023-12-19,1.11408856
2023-12-20,1.40382056
2023-12-21,1.25679895
2023-12-22,1.34459546
2023-12-23,0.7463606
2023-12-24,0.76725262
2023-12-25,0.9007176
2023-12-26,1.42991267
2023-12-27,1.40990373
2023-12-28,1.6761209
2023-12-29,1.398849
2023-12-30,1.16579243
2023-12-31,0.7871824
2024-01-01,0.80614024
2024-01-02,2.3106184
2024-01-03,1.70792673
2024-01-04,2.18372068
2024-01-05,1.86631944
2024-01-06,1.47142022
2024-01-07,1.64506897
2024-01-08,2.04461976
2024-01-09,2.43725467
2024-01-10,3.42416701
